condition_id,rental_id,assessed_condition,damage_charge,deposit_returned,inspector_notes
1462,1585,good,0.0,1,Assessed after return on 2024-10-12
1463,1586,good,0.0,1,Assessed after return on 2024-10-28
1464,1587,pristine,0.0,1,Assessed after return on 2024-09-28
1465,1588,fair,0.0,1,Assessed after return on 2024-09-27
1466,1589,pristine,0.0,1,Assessed after return on 2024-10-16
1467,1590,pristine,0.0,1,Assessed after return on 2024-09-26
1468,1591,fair,0.0,1,Assessed after return on 2024-10-02
1469,1592,pristine,0.0,1,Assessed after return on 2024-09-22
1470,1593,pristine,0.0,1,Assessed after return on 2024-09-27
1471,1594,good,0.0,1,Assessed after return on 2024-09-14
1472,1595,good,0.0,1,Assessed after return on 2024-09-11
1473,1596,pristine,0.0,1,Assessed after return on 2024-09-27
1474,1597,fair,0.0,1,Assessed after return on 2024-09-23
1475,1598,fair,0.0,1,Assessed after return on 2024-10-21
1476,1599,good,0.0,1,Assessed after return on 2024-09-25
1477,1600,good,0.0,1,Assessed after return on 2024-10-03
1478,1601,good,0.0,1,Assessed after return on 2024-09-29
1479,1602,good,0.0,1,Assessed after return on 2024-10-01
1480,1603,pristine,0.0,1,Assessed after return on 2024-10-08
1481,1604,good,0.0,1,Assessed after return on 2024-10-04
1482,1605,pristine,0.0,1,Assessed after return on 2024-09-16
1483,1606,pristine,0.0,1,Assessed after return on 2024-09-23
1484,1607,good,0.0,1,Assessed after return on 2024-09-26
1485,1608,pristine,0.0,1,Assessed after return on 2024-09-22
1486,1609,pristine,0.0,1,Assessed after return on 2024-10-04
1487,1611,fair,0.0,1,Assessed after return on 2024-10-04
1488,1612,fair,0.0,1,Assessed after return on 2024-10-10
1489,1614,good,0.0,1,Assessed after return on 2024-10-14
1490,1615,good,0.0,1,Assessed after return on 2024-09-02
1491,1616,good,0.0,1,Assessed after return on 2024-09-11
1492,1618,good,0.0,1,Assessed after return on 2024-10-03
1493,1619,good,0.0,1,Assessed after return on 2024-09-21
1494,1620,good,0.0,1,Assessed after return on 2024-10-06
1495,1621,good,0.0,1,Assessed after return on 2024-10-19
1496,1622,pristine,0.0,1,Assessed after return on 2024-10-01
1497,1623,pristine,0.0,1,Assessed after return on 2024-10-10
1498,1624,good,0.0,1,Assessed after return on 2024-10-15
1499,1625,fair,0.0,1,Assessed after return on 2024-10-17
1500,1626,fair,0.0,1,Assessed after return on 2024-10-26
1501,1627,good,0.0,1,Assessed after return on 2024-10-13
1502,1628,good,0.0,1,Assessed after return on 2024-11-28
1503,1629,good,0.0,1,Assessed after return on 2024-12-24
1504,1630,good,0.0,1,Assessed after return on 2024-09-04
1505,1631,fair,0.0,1,Assessed after return on 2024-09-28
1506,1632,good,0.0,1,Assessed after return on 2024-10-11
1507,1634,pristine,0.0,1,Assessed after return on 2024-10-03
1508,1635,good,0.0,1,Assessed after return on 2024-10-09
1509,1636,pristine,0.0,1,Assessed after return on 2024-09-10
1510,1637,good,0.0,1,Assessed after return on 2024-10-01
1511,1638,good,0.0,1,Assessed after return on 2024-11-10
1512,1639,pristine,0.0,1,Assessed after return on 2024-09-27
1513,1640,pristine,0.0,1,Assessed after return on 2024-10-24
1514,1641,fair,0.0,1,Assessed after return on 2024-11-06
1515,1643,pristine,0.0,1,Assessed after return on 2024-09-25
1516,1644,pristine,0.0,1,Assessed after return on 2024-09-26
1517,1645,fair,0.0,1,Assessed after return on 2024-09-16
1518,1646,good,0.0,1,Assessed after return on 2024-09-29
1519,1647,good,0.0,1,Assessed after return on 2024-09-30
1520,1649,fair,0.0,1,Assessed after return on 2024-09-22
1521,1650,good,0.0,1,Assessed after return on 2024-10-05
1522,1651,fair,0.0,1,Assessed after return on 2024-10-15
1523,1652,good,0.0,1,Assessed after return on 2024-10-12
1524,1653,good,0.0,1,Assessed after return on 2024-10-28
1525,1654,good,0.0,1,Assessed after return on 2024-09-10
1526,1655,good,0.0,1,Assessed after return on 2024-09-22
1527,1656,good,0.0,1,Assessed after return on 2024-10-02
1528,1657,pristine,0.0,1,Assessed after return on 2024-09-17
1529,1658,destroyed,1392.9,0,Assessed after return on 2024-10-07
1530,1660,pristine,0.0,1,Assessed after return on 2024-10-11
1531,1661,good,0.0,1,Assessed after return on 2024-10-21
1532,1662,fair,0.0,1,Assessed after return on 2024-09-13
1533,1663,pristine,0.0,1,Assessed after return on 2024-09-29
1534,1664,pristine,0.0,1,Assessed after return on 2024-10-14
1535,1665,pristine,0.0,1,Assessed after return on 2024-11-01
1536,1666,damaged,41.63,1,Assessed after return on 2024-11-19
1537,1667,good,0.0,1,Assessed after return on 2024-10-17
1538,1668,pristine,0.0,1,Assessed after return on 2024-11-03
1539,1669,good,0.0,1,Assessed after return on 2024-10-21
1540,1670,damaged,77.56,0,Assessed after return on 2024-10-27
1541,1671,good,0.0,1,Assessed after return on 2024-10-22
1542,1672,pristine,0.0,1,Assessed after return on 2024-11-02
1543,1673,good,0.0,1,Assessed after return on 2024-10-03
1544,1674,good,0.0,1,Assessed after return on 2024-10-09
1545,1675,damaged,224.36,1,Assessed after return on 2024-10-23
1546,1676,good,0.0,1,Assessed after return on 2024-10-25
1547,1677,good,0.0,1,Assessed after return on 2024-10-26
1548,1678,pristine,0.0,1,Assessed after return on 2024-11-01
1549,1679,pristine,0.0,1,Assessed after return on 2024-11-07
1550,1680,pristine,0.0,1,Assessed after return on 2024-11-15
1551,1681,damaged,97.07,0,Assessed after return on 2024-11-08
1552,1682,pristine,0.0,1,Assessed after return on 2024-10-12
1553,1684,pristine,0.0,1,Assessed after return on 2024-10-12
1554,1685,good,0.0,1,Assessed after return on 2024-10-22
1555,1686,good,0.0,1,Assessed after return on 2024-10-23
1556,1687,fair,0.0,1,Assessed after return on 2024-10-12
1557,1688,fair,0.0,1,Assessed after return on 2024-11-03
1558,1689,fair,0.0,1,Assessed after return on 2024-10-08
1559,1690,good,0.0,1,Assessed after return on 2024-10-09
1560,1691,pristine,0.0,1,Assessed after return on 2024-11-13
1561,1692,pristine,0.0,1,Assessed after return on 2024-11-30
1562,1693,fair,0.0,1,Assessed after return on 2024-11-19
1563,1694,good,0.0,1,Assessed after return on 2024-12-25
1564,1695,good,0.0,1,Assessed after return on 2024-10-21
1565,1696,fair,0.0,1,Assessed after return on 2024-10-07
1566,1697,good,0.0,1,Assessed after return on 2024-10-26
1567,1698,pristine,0.0,1,Assessed after return on 2024-10-04
1568,1699,good,0.0,1,Assessed after return on 2024-11-09
1569,1700,pristine,0.0,1,Assessed after return on 2024-10-28
1570,1701,fair,0.0,1,Assessed after return on 2024-11-17
1571,1702,good,0.0,1,Assessed after return on 2024-11-14
1572,1703,pristine,0.0,1,Assessed after return on 2024-10-20
1573,1704,pristine,0.0,1,Assessed after return on 2024-10-19
1574,1705,good,0.0,1,Assessed after return on 2024-10-25
1575,1706,fair,0.0,1,Assessed after return on 2024-11-07
1576,1707,pristine,0.0,1,Assessed after return on 2024-11-04
1577,1708,pristine,0.0,1,Assessed after return on 2024-10-18
1578,1709,good,0.0,1,Assessed after return on 2024-10-28
1579,1710,pristine,0.0,1,Assessed after return on 2024-10-16
1580,1712,good,0.0,1,Assessed after return on 2024-10-12
1581,1713,good,0.0,1,Assessed after return on 2024-11-13
1582,1714,pristine,0.0,1,Assessed after return on 2024-12-09
1583,1715,good,0.0,1,Assessed after return on 2024-11-08
1584,1716,good,0.0,1,Assessed after return on 2024-11-22
1585,1717,good,0.0,1,Assessed after return on 2024-10-24
1586,1718,pristine,0.0,1,Assessed after return on 2024-10-23
1587,1719,good,0.0,1,Assessed after return on 2024-10-16
1588,1720,fair,0.0,1,Assessed after return on 2024-10-16
1589,1721,destroyed,1418.06,0,Assessed after return on 2024-11-06
1590,1722,pristine,0.0,1,Assessed after return on 2024-11-08
1591,1723,good,0.0,1,Assessed after return on 2024-10-18
1592,1724,pristine,0.0,1,Assessed after return on 2024-10-21
1593,1725,good,0.0,1,Assessed after return on 2024-10-26
1594,1726,pristine,0.0,1,Assessed after return on 2024-10-28
1595,1727,fair,0.0,1,Assessed after return on 2024-11-09
1596,1728,fair,0.0,1,Assessed after return on 2024-12-03
1597,1729,good,0.0,1,Assessed after return on 2024-10-19
1598,1730,good,0.0,1,Assessed after return on 2024-10-18
1599,1731,good,0.0,1,Assessed after return on 2024-11-14
1600,1732,good,0.0,1,Assessed after return on 2024-10-20
1601,1733,pristine,0.0,1,Assessed after return on 2024-10-10
1602,1734,good,0.0,1,Assessed after return on 2024-11-04
1603,1735,fair,0.0,1,Assessed after return on 2024-11-08
1604,1736,fair,0.0,1,Assessed after return on 2024-10-27
1605,1737,good,0.0,1,Assessed after return on 2024-10-08
1606,1738,pristine,0.0,1,Assessed after return on 2024-11-04
1607,1739,good,0.0,1,Assessed after return on 2024-11-13
1608,1740,good,0.0,1,Assessed after return on 2024-12-24
1609,1741,fair,0.0,1,Assessed after return on 2024-11-18
1610,1742,good,0.0,1,Assessed after return on 2024-10-09
1611,1743,good,0.0,1,Assessed after return on 2024-10-28
1612,1744,pristine,0.0,1,Assessed after return on 2024-11-03
1613,1745,pristine,0.0,1,Assessed after return on 2024-11-03
1614,1746,pristine,0.0,1,Assessed after return on 2024-10-07
1615,1747,good,0.0,1,Assessed after return on 2024-10-09
1616,1748,pristine,0.0,1,Assessed after return on 2024-11-08
1617,1750,damaged,83.71,0,Assessed after return on 2024-10-22
1618,1751,fair,0.0,1,Assessed after return on 2024-10-18
1619,1753,good,0.0,1,Assessed after return on 2024-11-06
1620,1754,good,0.0,1,Assessed after return on 2024-11-25
1621,1755,pristine,0.0,1,Assessed after return on 2024-10-26
1622,1756,fair,0.0,1,Assessed after return on 2024-10-31
1623,1757,good,0.0,1,Assessed after return on 2024-11-02
1624,1758,pristine,0.0,1,Assessed after return on 2024-11-07
1625,1759,good,0.0,1,Assessed after return on 2024-11-20
1626,1760,pristine,0.0,1,Assessed after return on 2024-10-15
1627,1762,pristine,0.0,1,Assessed after return on 2024-10-26
1628,1764,fair,0.0,1,Assessed after return on 2024-10-26
1629,1765,good,0.0,1,Assessed after return on 2024-10-23
1630,1766,pristine,0.0,1,Assessed after return on 2024-10-19
1631,1767,fair,0.0,1,Assessed after return on 2024-11-01
1632,1768,good,0.0,1,Assessed after return on 2024-11-03
1633,1771,fair,0.0,1,Assessed after return on 2024-11-16
1634,1772,good,0.0,1,Assessed after return on 2024-10-04
1635,1773,fair,0.0,1,Assessed after return on 2024-10-14
1636,1775,good,0.0,1,Assessed after return on 2024-11-20
1637,1776,good,0.0,1,Assessed after return on 2025-01-02
1638,1777,good,0.0,1,Assessed after return on 2024-11-26
1639,1778,good,0.0,1,Assessed after return on 2024-12-14
1640,1779,good,0.0,1,Assessed after return on 2024-11-27
1641,1780,pristine,0.0,1,Assessed after return on 2024-11-22
1642,1781,damaged,69.23,1,Assessed after return on 2024-12-24
1643,1782,good,0.0,1,Assessed after return on 2025-01-01
1644,1783,pristine,0.0,1,Assessed after return on 2024-11-18
1645,1784,damaged,1167.17,1,Assessed after return on 2024-11-20
1646,1785,good,0.0,1,Assessed after return on 2024-11-19
1647,1786,fair,0.0,1,Assessed after return on 2024-11-23
1648,1787,fair,0.0,1,Assessed after return on 2024-12-13
1649,1788,good,0.0,1,Assessed after return on 2024-11-09
1650,1789,damaged,23.18,0,Assessed after return on 2024-12-13
1651,1790,pristine,0.0,1,Assessed after return on 2024-12-01
1652,1791,good,0.0,1,Assessed after return on 2024-12-05
1653,1792,good,0.0,1,Assessed after return on 2024-11-10
1654,1793,good,0.0,1,Assessed after return on 2024-11-27
1655,1795,pristine,0.0,1,Assessed after return on 2024-11-26
1656,1796,good,0.0,1,Assessed after return on 2024-11-04
1657,1797,good,0.0,1,Assessed after return on 2024-12-13
1658,1798,good,0.0,1,Assessed after return on 2024-11-17
1659,1799,damaged,72.45,1,Assessed after return on 2024-11-22
1660,1800,good,0.0,1,Assessed after return on 2024-12-09
1661,1801,good,0.0,1,Assessed after return on 2024-12-08
1662,1802,fair,0.0,1,Assessed after return on 2024-11-25
1663,1803,destroyed,890.02,0,Assessed after return on 2024-11-30
1664,1804,pristine,0.0,1,Assessed after return on 2024-11-25
1665,1805,fair,0.0,1,Assessed after return on 2024-11-09
1666,1807,pristine,0.0,1,Assessed after return on 2024-11-12
1667,1808,pristine,0.0,1,Assessed after return on 2024-12-06
1668,1809,good,0.0,1,Assessed after return on 2024-11-07
1669,1810,good,0.0,1,Assessed after return on 2024-11-14
1670,1811,damaged,475.77,0,Assessed after return on 2024-11-14
1671,1812,pristine,0.0,1,Assessed after return on 2024-11-19
1672,1813,fair,0.0,1,Assessed after return on 2024-11-27
1673,1814,pristine,0.0,1,Assessed after return on 2025-01-17
1674,1815,pristine,0.0,1,Assessed after return on 2024-11-08
1675,1816,fair,0.0,1,Assessed after return on 2024-12-05
1676,1817,good,0.0,1,Assessed after return on 2024-11-16
1677,1818,pristine,0.0,1,Assessed after return on 2024-12-22
1678,1819,good,0.0,1,Assessed after return on 2024-11-18
1679,1820,good,0.0,1,Assessed after return on 2024-11-27
1680,1821,good,0.0,1,Assessed after return on 2024-12-07
1681,1822,pristine,0.0,1,Assessed after return on 2024-11-23
1682,1823,fair,0.0,1,Assessed after return on 2024-12-19
1683,1824,good,0.0,1,Assessed after return on 2024-12-20
1684,1825,good,0.0,1,Assessed after return on 2024-12-14
1685,1826,good,0.0,1,Assessed after return on 2024-12-10
1686,1827,good,0.0,1,Assessed after return on 2024-12-16
1687,1828,pristine,0.0,1,Assessed after return on 2024-12-08
1688,1829,good,0.0,1,Assessed after return on 2025-01-05
1689,1830,pristine,0.0,1,Assessed after return on 2024-12-01
1690,1831,pristine,0.0,1,Assessed after return on 2024-12-14
1691,1832,pristine,0.0,1,Assessed after return on 2024-12-07
1692,1833,good,0.0,1,Assessed after return on 2024-11-16
1693,1834,pristine,0.0,1,Assessed after return on 2024-11-23
1694,1835,pristine,0.0,1,Assessed after return on 2024-12-01
1695,1836,pristine,0.0,1,Assessed after return on 2024-12-23
1696,1837,pristine,0.0,1,Assessed after return on 2024-11-30
1697,1838,pristine,0.0,1,Assessed after return on 2024-12-15
1698,1839,good,0.0,1,Assessed after return on 2024-11-24
1699,1840,fair,0.0,1,Assessed after return on 2024-12-09
1700,1841,damaged,204.68,1,Assessed after return on 2024-12-01
1701,1842,pristine,0.0,1,Assessed after return on 2024-11-14
1702,1844,damaged,147.88,1,Assessed after return on 2024-11-13
1703,1845,good,0.0,1,Assessed after return on 2024-11-25
1704,1846,good,0.0,1,Assessed after return on 2024-11-26
1705,1847,destroyed,207.49,0,Assessed after return on 2024-11-03
1706,1848,good,0.0,1,Assessed after return on 2024-11-17
1707,1850,good,0.0,1,Assessed after return on 2024-11-28
1708,1851,good,0.0,1,Assessed after return on 2024-12-01
1709,1852,good,0.0,1,Assessed after return on 2024-12-31
1710,1853,pristine,0.0,1,Assessed after return on 2025-02-11
1711,1854,pristine,0.0,1,Assessed after return on 2025-03-15
1712,1855,pristine,0.0,1,Assessed after return on 2024-12-10
1713,1856,pristine,0.0,1,Assessed after return on 2024-12-31
1714,1857,pristine,0.0,1,Assessed after return on 2024-12-27
1715,1858,good,0.0,1,Assessed after return on 2024-12-21
1716,1859,fair,0.0,1,Assessed after return on 2024-12-20
1717,1860,pristine,0.0,1,Assessed after return on 2024-12-19
1718,1861,fair,0.0,1,Assessed after return on 2024-12-23
1719,1862,good,0.0,1,Assessed after return on 2025-01-10
1720,1863,good,0.0,1,Assessed after return on 2025-01-05
1721,1864,good,0.0,1,Assessed after return on 2025-01-18
1722,1866,pristine,0.0,1,Assessed after return on 2024-12-29
1723,1868,good,0.0,1,Assessed after return on 2025-01-14
1724,1869,pristine,0.0,1,Assessed after return on 2025-01-15
1725,1870,good,0.0,1,Assessed after return on 2024-12-20
1726,1871,pristine,0.0,1,Assessed after return on 2024-12-17
1727,1872,fair,0.0,1,Assessed after return on 2024-12-30
1728,1873,fair,0.0,1,Assessed after return on 2024-12-27
1729,1874,pristine,0.0,1,Assessed after return on 2024-12-04
1730,1876,pristine,0.0,1,Assessed after return on 2025-01-01
1731,1877,good,0.0,1,Assessed after return on 2024-12-22
1732,1878,pristine,0.0,1,Assessed after return on 2025-01-01
1733,1879,damaged,25.16,1,Assessed after return on 2025-01-07
1734,1880,pristine,0.0,1,Assessed after return on 2024-12-19
1735,1881,good,0.0,1,Assessed after return on 2024-12-20
1736,1882,damaged,136.14,0,Assessed after return on 2024-12-10
1737,1883,good,0.0,1,Assessed after return on 2025-01-14
1738,1884,pristine,0.0,1,Assessed after return on 2025-01-15
1739,1885,damaged,198.73,0,Assessed after return on 2024-12-24
1740,1887,fair,0.0,1,Assessed after return on 2024-12-10
1741,1888,good,0.0,1,Assessed after return on 2024-12-22
1742,1889,good,0.0,1,Assessed after return on 2024-12-10
1743,1890,damaged,367.65,1,Assessed after return on 2024-12-07
1744,1891,good,0.0,1,Assessed after return on 2024-12-16
1745,1893,good,0.0,1,Assessed after return on 2024-12-13
1746,1894,pristine,0.0,1,Assessed after return on 2024-12-30
1747,1895,damaged,164.01,1,Assessed after return on 2025-01-11
1748,1896,good,0.0,1,Assessed after return on 2024-12-27
1749,1897,good,0.0,1,Assessed after return on 2025-01-06
1750,1898,good,0.0,1,Assessed after return on 2025-01-08
1751,1899,pristine,0.0,1,Assessed after return on 2025-01-12
1752,1900,good,0.0,1,Assessed after return on 2024-12-16
1753,1903,pristine,0.0,1,Assessed after return on 2024-12-23
1754,1904,good,0.0,1,Assessed after return on 2025-01-17
1755,1905,good,0.0,1,Assessed after return on 2024-12-28
1756,1906,fair,0.0,1,Assessed after return on 2024-12-22
1757,1907,fair,0.0,1,Assessed after return on 2024-12-04
1758,1908,good,0.0,1,Assessed after return on 2024-12-12
1759,1909,good,0.0,1,Assessed after return on 2024-12-23
1760,1910,fair,0.0,1,Assessed after return on 2024-12-13
1761,1912,pristine,0.0,1,Assessed after return on 2024-12-18
1762,1913,pristine,0.0,1,Assessed after return on 2024-12-08
1763,1914,fair,0.0,1,Assessed after return on 2024-12-16
1764,1915,good,0.0,1,Assessed after return on 2025-01-04
1765,1916,fair,0.0,1,Assessed after return on 2024-12-10
1766,1917,pristine,0.0,1,Assessed after return on 2024-12-15
1767,1918,fair,0.0,1,Assessed after return on 2024-12-25
1768,1919,good,0.0,1,Assessed after return on 2024-12-23
1769,1920,good,0.0,1,Assessed after return on 2024-12-18
1770,1921,good,0.0,1,Assessed after return on 2025-01-14
1771,1923,fair,0.0,1,Assessed after return on 2024-12-24
1772,1924,good,0.0,1,Assessed after return on 2024-12-25
1773,1925,good,0.0,1,Assessed after return on 2024-12-04
1774,1926,pristine,0.0,1,Assessed after return on 2024-12-14
1775,1928,pristine,0.0,1,Assessed after return on 2025-01-03
1776,1929,good,0.0,1,Assessed after return on 2025-01-10
1777,1930,fair,0.0,1,Assessed after return on 2024-12-12
1778,1931,fair,0.0,1,Assessed after return on 2024-12-26
1779,1932,pristine,0.0,1,Assessed after return on 2025-01-13
1780,1933,good,0.0,1,Assessed after return on 2024-12-18
1781,1934,good,0.0,1,Assessed after return on 2024-12-26
1782,1935,pristine,0.0,1,Assessed after return on 2024-12-15
