event_id,product_id,event_type,event_date,price_at_event,notes
4617,1495,sold,2024-09-21,161.41,Final sale
4618,1496,listed,2024-10-22,65.0,Initial stock entry
4619,1497,listed,2022-03-02,400.0,Initial stock entry
4620,1497,rental_eligible,2023-03-02,400.0,Crossed 12-month threshold -- eligible for rental program
4621,1497,sold,2023-10-31,248.66,Final sale
4622,1498,listed,2024-08-25,170.0,Initial stock entry
4623,1499,listed,2024-01-24,110.0,Initial stock entry
4624,1499,price_reduced,2024-11-18,96.92,Seasonal markdown to 96.92E
4625,1499,rental_eligible,2025-01-23,110.0,Crossed 12-month threshold -- eligible for rental program
4626,1499,sold,2025-02-15,84.36,Final sale
4627,1500,listed,2023-08-11,315.0,Initial stock entry
4628,1500,rental_eligible,2024-08-10,315.0,Crossed 12-month threshold -- eligible for rental program
4629,1500,sold,2023-11-17,269.83,Final sale
4630,1501,listed,2024-04-14,245.0,Initial stock entry
4631,1501,sold,2024-09-28,237.18,Final sale
4632,1502,listed,2024-05-06,155.0,Initial stock entry
4633,1502,sold,2025-02-08,127.43,Final sale
4634,1503,listed,2024-01-22,45.0,Initial stock entry
4635,1503,price_reduced,2024-09-09,31.56,Seasonal markdown to 31.56E
4636,1503,rental_eligible,2025-01-21,45.0,Crossed 12-month threshold -- eligible for rental program
4637,1503,sold,2025-03-30,35.19,Final sale
4638,1504,listed,2022-08-27,285.0,Initial stock entry
4639,1504,price_reduced,2023-06-21,209.69,Seasonal markdown to 209.69E
4640,1504,rental_eligible,2023-08-27,285.0,Crossed 12-month threshold -- eligible for rental program
4641,1504,sold,2024-11-06,206.03,Final sale
4642,1505,listed,2022-07-01,175.0,Initial stock entry
4643,1505,rental_eligible,2023-07-01,175.0,Crossed 12-month threshold -- eligible for rental program
4644,1505,sold,2024-11-07,147.23,Final sale
4645,1506,listed,2023-06-05,315.0,Initial stock entry
4646,1506,price_reduced,2023-12-19,260.69,Seasonal markdown to 260.69E
4647,1506,rental_eligible,2024-06-04,315.0,Crossed 12-month threshold -- eligible for rental program
4648,1506,sold,2023-09-05,196.58,Final sale
4649,1507,listed,2024-09-20,260.0,Initial stock entry
4650,1507,sold,2024-11-21,245.35,Final sale
4651,1508,listed,2022-08-26,385.0,Initial stock entry
4652,1508,price_reduced,2023-05-09,302.34,Seasonal markdown to 302.34E
4653,1508,rental_eligible,2023-08-26,385.0,Crossed 12-month threshold -- eligible for rental program
4654,1508,sold,2023-05-27,212.52,Final sale
4655,1509,listed,2022-10-07,205.0,Initial stock entry
4656,1509,rental_eligible,2023-10-07,205.0,Crossed 12-month threshold -- eligible for rental program
4657,1509,sold,2025-02-20,130.32,Final sale
4658,1510,listed,2022-02-06,285.0,Initial stock entry
4659,1510,rental_eligible,2023-02-06,285.0,Crossed 12-month threshold -- eligible for rental program
4660,1510,sold,2025-03-08,274.24,Final sale
4661,1511,listed,2024-07-16,375.0,Initial stock entry
4662,1511,sold,2024-09-16,355.76,Final sale
4663,1512,listed,2024-07-23,255.0,Initial stock entry
4664,1512,sold,2025-02-01,192.65,Final sale
4665,1513,listed,2022-07-30,150.0,Initial stock entry
4666,1513,rental_eligible,2023-07-30,150.0,Crossed 12-month threshold -- eligible for rental program
4667,1513,sold,2024-03-19,140.89,Final sale
4668,1514,listed,2023-04-02,340.0,Initial stock entry
4669,1514,rental_eligible,2024-04-01,340.0,Crossed 12-month threshold -- eligible for rental program
4670,1514,sold,2024-09-08,308.38,Final sale
4671,1515,listed,2024-03-26,205.0,Initial stock entry
4672,1515,rental_eligible,2025-03-26,205.0,Crossed 12-month threshold -- eligible for rental program
4673,1515,sold,2024-06-23,123.9,Final sale
4674,1516,listed,2023-04-13,380.0,Initial stock entry
4675,1516,rental_eligible,2024-04-12,380.0,Crossed 12-month threshold -- eligible for rental program
4676,1516,sold,2024-03-07,232.98,Final sale
4677,1517,listed,2023-08-07,340.0,Initial stock entry
4678,1517,price_reduced,2024-06-05,282.37,Seasonal markdown to 282.37E
4679,1517,rental_eligible,2024-08-06,340.0,Crossed 12-month threshold -- eligible for rental program
4680,1517,sold,2024-10-09,217.36,Final sale
4681,1518,listed,2022-10-29,325.0,Initial stock entry
4682,1518,rental_eligible,2023-10-29,325.0,Crossed 12-month threshold -- eligible for rental program
4683,1518,sold,2023-01-29,180.01,Final sale
4684,1519,listed,2023-12-07,240.0,Initial stock entry
4685,1519,rental_eligible,2024-12-06,240.0,Crossed 12-month threshold -- eligible for rental program
4686,1519,sold,2024-03-20,139.9,Final sale
4687,1520,listed,2023-10-05,330.0,Initial stock entry
4688,1520,rental_eligible,2024-10-04,330.0,Crossed 12-month threshold -- eligible for rental program
4689,1520,sold,2024-08-15,202.41,Final sale
4690,1521,listed,2023-09-29,245.0,Initial stock entry
4691,1521,price_reduced,2024-06-09,195.45,Seasonal markdown to 195.45E
4692,1521,rental_eligible,2024-09-28,245.0,Crossed 12-month threshold -- eligible for rental program
4693,1521,sold,2023-12-21,173.21,Final sale
4694,1522,listed,2024-06-08,345.0,Initial stock entry
4695,1522,sold,2025-02-21,342.74,Final sale
4696,1523,listed,2023-01-31,60.0,Initial stock entry
4697,1523,price_reduced,2024-01-04,52.01,Seasonal markdown to 52.01E
4698,1523,rental_eligible,2024-01-31,60.0,Crossed 12-month threshold -- eligible for rental program
4699,1523,sold,2025-02-27,57.39,Final sale
4700,1524,listed,2023-08-24,130.0,Initial stock entry
4701,1524,rental_eligible,2024-08-23,130.0,Crossed 12-month threshold -- eligible for rental program
4702,1524,sold,2025-01-21,77.84,Final sale
4703,1525,listed,2024-06-26,220.0,Initial stock entry
4704,1525,price_reduced,2025-02-16,169.39,Seasonal markdown to 169.39E
4705,1525,sold,2024-11-05,160.86,Final sale
4706,1526,listed,2023-07-31,190.0,Initial stock entry
4707,1526,rental_eligible,2024-07-30,190.0,Crossed 12-month threshold -- eligible for rental program
4708,1526,sold,2024-06-28,107.98,Final sale
4709,1527,listed,2022-02-09,80.0,Initial stock entry
4710,1527,rental_eligible,2023-02-09,80.0,Crossed 12-month threshold -- eligible for rental program
4711,1527,sold,2024-04-22,62.86,Final sale
4712,1528,listed,2022-05-17,375.0,Initial stock entry
4713,1528,price_reduced,2023-01-25,320.92,Seasonal markdown to 320.92E
4714,1528,rental_eligible,2023-05-17,375.0,Crossed 12-month threshold -- eligible for rental program
4715,1528,sold,2022-07-18,209.2,Final sale
4716,1529,listed,2022-07-02,195.0,Initial stock entry
4717,1529,rental_eligible,2023-07-02,195.0,Crossed 12-month threshold -- eligible for rental program
4718,1529,sold,2023-01-03,121.42,Final sale
4719,1530,listed,2022-06-12,230.0,Initial stock entry
4720,1530,rental_eligible,2023-06-12,230.0,Crossed 12-month threshold -- eligible for rental program
4721,1530,sold,2023-04-26,224.31,Final sale
4722,1531,listed,2024-05-14,110.0,Initial stock entry
4723,1531,sold,2024-12-24,94.27,Final sale
4724,1532,listed,2023-03-23,75.0,Initial stock entry
4725,1532,price_reduced,2024-01-14,61.86,Seasonal markdown to 61.86E
4726,1532,rental_eligible,2024-03-22,75.0,Crossed 12-month threshold -- eligible for rental program
4727,1532,sold,2025-04-02,47.4,Final sale
4728,1533,listed,2024-03-21,45.0,Initial stock entry
4729,1533,rental_eligible,2025-03-21,45.0,Crossed 12-month threshold -- eligible for rental program
4730,1533,sold,2025-02-10,26.29,Final sale
4731,1534,listed,2023-05-28,105.0,Initial stock entry
4732,1534,price_reduced,2024-05-01,88.27,Seasonal markdown to 88.27E
4733,1534,rental_eligible,2024-05-27,105.0,Crossed 12-month threshold -- eligible for rental program
4734,1534,sold,2024-10-08,58.75,Final sale
4735,1535,listed,2022-06-03,370.0,Initial stock entry
4736,1535,rental_eligible,2023-06-03,370.0,Crossed 12-month threshold -- eligible for rental program
4737,1535,sold,2023-11-04,315.35,Final sale
4738,1536,listed,2024-05-09,375.0,Initial stock entry
4739,1536,sold,2024-08-05,262.71,Final sale
4740,1537,listed,2022-08-24,120.0,Initial stock entry
4741,1537,rental_eligible,2023-08-24,120.0,Crossed 12-month threshold -- eligible for rental program
4742,1537,sold,2024-05-15,72.17,Final sale
4743,1538,listed,2022-02-16,305.0,Initial stock entry
4744,1538,rental_eligible,2023-02-16,305.0,Crossed 12-month threshold -- eligible for rental program
4745,1538,sold,2024-01-20,172.85,Final sale
4746,1539,listed,2024-10-13,50.0,Initial stock entry
4747,1539,sold,2024-12-06,28.49,Final sale
4748,1540,listed,2022-12-17,60.0,Initial stock entry
4749,1540,price_reduced,2023-07-23,47.03,Seasonal markdown to 47.03E
4750,1540,rental_eligible,2023-12-17,60.0,Crossed 12-month threshold -- eligible for rental program
4751,1540,sold,2023-02-16,46.61,Final sale
4752,1541,listed,2024-07-05,230.0,Initial stock entry
4753,1541,price_reduced,2025-02-14,186.78,Seasonal markdown to 186.78E
4754,1541,sold,2025-02-03,148.12,Final sale
4755,1542,listed,2022-10-12,390.0,Initial stock entry
4756,1542,price_reduced,2023-08-07,343.96,Seasonal markdown to 343.96E
4757,1542,rental_eligible,2023-10-12,390.0,Crossed 12-month threshold -- eligible for rental program
4758,1542,sold,2024-07-15,294.48,Final sale
4759,1543,listed,2022-02-03,230.0,Initial stock entry
4760,1543,rental_eligible,2023-02-03,230.0,Crossed 12-month threshold -- eligible for rental program
4761,1543,sold,2023-04-25,149.34,Final sale
4762,1544,listed,2024-11-05,285.0,Initial stock entry
4763,1544,sold,2025-01-10,221.85,Final sale
4764,1545,listed,2024-11-05,260.0,Initial stock entry
4765,1545,sold,2025-03-06,167.22,Final sale
4766,1546,listed,2024-03-10,180.0,Initial stock entry
4767,1546,rental_eligible,2025-03-10,180.0,Crossed 12-month threshold -- eligible for rental program
4768,1546,sold,2024-05-24,147.61,Final sale
4769,1547,listed,2022-05-11,385.0,Initial stock entry
4770,1547,price_reduced,2023-04-02,300.52,Seasonal markdown to 300.52E
4771,1547,rental_eligible,2023-05-11,385.0,Crossed 12-month threshold -- eligible for rental program
4772,1547,sold,2022-12-13,353.5,Final sale
4773,1548,listed,2024-06-12,240.0,Initial stock entry
4774,1548,price_reduced,2025-02-11,212.36,Seasonal markdown to 212.36E
4775,1548,sold,2025-01-26,224.13,Final sale
4776,1549,listed,2022-01-02,280.0,Initial stock entry
4777,1549,rental_eligible,2023-01-02,280.0,Crossed 12-month threshold -- eligible for rental program
4778,1549,sold,2023-06-07,256.35,Final sale
4779,1550,listed,2024-01-09,360.0,Initial stock entry
4780,1550,price_reduced,2024-08-29,258.6,Seasonal markdown to 258.6E
4781,1550,rental_eligible,2025-01-08,360.0,Crossed 12-month threshold -- eligible for rental program
4782,1550,sold,2024-10-18,310.21,Final sale
4783,1551,listed,2022-12-27,360.0,Initial stock entry
4784,1551,rental_eligible,2023-12-27,360.0,Crossed 12-month threshold -- eligible for rental program
4785,1551,sold,2024-03-18,266.57,Final sale
4786,1552,listed,2023-08-26,80.0,Initial stock entry
4787,1552,price_reduced,2024-07-03,58.27,Seasonal markdown to 58.27E
4788,1552,rental_eligible,2024-08-25,80.0,Crossed 12-month threshold -- eligible for rental program
4789,1552,sold,2024-10-31,63.39,Final sale
4790,1553,listed,2022-07-31,385.0,Initial stock entry
4791,1553,price_reduced,2023-06-27,338.93,Seasonal markdown to 338.93E
4792,1553,rental_eligible,2023-07-31,385.0,Crossed 12-month threshold -- eligible for rental program
4793,1553,sold,2024-09-05,298.04,Final sale
4794,1554,listed,2024-09-16,395.0,Initial stock entry
4795,1554,sold,2024-11-17,268.81,Final sale
4796,1555,listed,2024-01-28,110.0,Initial stock entry
4797,1555,price_reduced,2024-08-03,92.16,Seasonal markdown to 92.16E
4798,1555,rental_eligible,2025-01-27,110.0,Crossed 12-month threshold -- eligible for rental program
4799,1555,sold,2025-03-09,93.93,Final sale
4800,1556,listed,2023-06-23,210.0,Initial stock entry
4801,1556,price_reduced,2024-05-07,163.43,Seasonal markdown to 163.43E
4802,1556,rental_eligible,2024-06-22,210.0,Crossed 12-month threshold -- eligible for rental program
4803,1556,sold,2023-09-11,123.66,Final sale
4804,1557,listed,2022-09-03,100.0,Initial stock entry
4805,1557,rental_eligible,2023-09-03,100.0,Crossed 12-month threshold -- eligible for rental program
4806,1557,sold,2023-10-24,90.55,Final sale
4807,1558,listed,2023-11-15,335.0,Initial stock entry
4808,1558,price_reduced,2024-10-10,236.11,Seasonal markdown to 236.11E
4809,1558,rental_eligible,2024-11-14,335.0,Crossed 12-month threshold -- eligible for rental program
4810,1558,sold,2025-01-10,235.19,Final sale
4811,1559,listed,2024-07-18,150.0,Initial stock entry
4812,1559,price_reduced,2025-01-23,119.87,Seasonal markdown to 119.87E
4813,1560,listed,2024-09-01,330.0,Initial stock entry
4814,1560,price_reduced,2025-03-03,279.16,Seasonal markdown to 279.16E
4815,1560,sold,2025-03-15,284.87,Final sale
4816,1561,listed,2022-11-03,380.0,Initial stock entry
4817,1561,price_reduced,2023-07-01,290.34,Seasonal markdown to 290.34E
4818,1561,rental_eligible,2023-11-03,380.0,Crossed 12-month threshold -- eligible for rental program
4819,1561,sold,2024-02-06,353.5,Final sale
4820,1562,listed,2022-09-07,255.0,Initial stock entry
4821,1562,rental_eligible,2023-09-07,255.0,Crossed 12-month threshold -- eligible for rental program
4822,1562,sold,2023-11-01,208.9,Final sale
4823,1563,listed,2023-04-27,165.0,Initial stock entry
4824,1563,rental_eligible,2024-04-26,165.0,Crossed 12-month threshold -- eligible for rental program
4825,1563,sold,2023-12-18,151.03,Final sale
4826,1564,listed,2023-10-27,185.0,Initial stock entry
4827,1564,price_reduced,2024-05-08,131.6,Seasonal markdown to 131.6E
4828,1564,rental_eligible,2024-10-26,185.0,Crossed 12-month threshold -- eligible for rental program
4829,1564,sold,2023-12-15,150.81,Final sale
4830,1565,listed,2023-11-23,210.0,Initial stock entry
4831,1565,rental_eligible,2024-11-22,210.0,Crossed 12-month threshold -- eligible for rental program
4832,1565,sold,2024-10-22,171.13,Final sale
4833,1566,listed,2022-09-21,95.0,Initial stock entry
4834,1566,price_reduced,2023-07-11,76.4,Seasonal markdown to 76.4E
4835,1566,rental_eligible,2023-09-21,95.0,Crossed 12-month threshold -- eligible for rental program
4836,1566,sold,2024-11-03,52.4,Final sale
4837,1567,listed,2023-09-21,45.0,Initial stock entry
4838,1567,rental_eligible,2024-09-20,45.0,Crossed 12-month threshold -- eligible for rental program
4839,1567,sold,2023-12-05,28.26,Final sale
4840,1568,listed,2022-05-22,350.0,Initial stock entry
4841,1568,rental_eligible,2023-05-22,350.0,Crossed 12-month threshold -- eligible for rental program
4842,1568,sold,2025-02-16,228.83,Final sale
4843,1569,listed,2022-07-25,300.0,Initial stock entry
4844,1569,rental_eligible,2023-07-25,300.0,Crossed 12-month threshold -- eligible for rental program
4845,1569,sold,2023-06-05,173.7,Final sale
4846,1570,listed,2024-10-20,210.0,Initial stock entry
4847,1570,sold,2025-01-04,174.56,Final sale
4848,1571,listed,2024-11-21,165.0,Initial stock entry
4849,1572,listed,2022-08-05,230.0,Initial stock entry
4850,1572,price_reduced,2023-03-31,163.27,Seasonal markdown to 163.27E
4851,1572,rental_eligible,2023-08-05,230.0,Crossed 12-month threshold -- eligible for rental program
4852,1572,sold,2023-05-30,199.6,Final sale
4853,1573,listed,2022-01-17,50.0,Initial stock entry
4854,1573,rental_eligible,2023-01-17,50.0,Crossed 12-month threshold -- eligible for rental program
4855,1573,sold,2024-06-19,37.06,Final sale
4856,1574,listed,2022-12-05,155.0,Initial stock entry
4857,1574,price_reduced,2023-09-17,120.71,Seasonal markdown to 120.71E
4858,1574,rental_eligible,2023-12-05,155.0,Crossed 12-month threshold -- eligible for rental program
4859,1574,sold,2024-07-03,149.15,Final sale
4860,1575,listed,2023-06-18,200.0,Initial stock entry
4861,1575,price_reduced,2024-01-05,145.61,Seasonal markdown to 145.61E
4862,1575,rental_eligible,2024-06-17,200.0,Crossed 12-month threshold -- eligible for rental program
4863,1575,sold,2023-12-05,170.69,Final sale
4864,1576,listed,2022-07-04,80.0,Initial stock entry
4865,1576,rental_eligible,2023-07-04,80.0,Crossed 12-month threshold -- eligible for rental program
4866,1576,sold,2022-10-10,56.56,Final sale
4867,1577,listed,2024-06-19,350.0,Initial stock entry
4868,1577,sold,2024-12-21,315.32,Final sale
4869,1578,listed,2023-01-17,300.0,Initial stock entry
4870,1578,rental_eligible,2024-01-17,300.0,Crossed 12-month threshold -- eligible for rental program
4871,1578,sold,2023-11-05,268.83,Final sale
4872,1579,listed,2023-11-01,185.0,Initial stock entry
4873,1579,rental_eligible,2024-10-31,185.0,Crossed 12-month threshold -- eligible for rental program
4874,1579,sold,2025-02-19,130.68,Final sale
4875,1580,listed,2023-10-28,360.0,Initial stock entry
4876,1580,rental_eligible,2024-10-27,360.0,Crossed 12-month threshold -- eligible for rental program
4877,1580,sold,2024-01-03,358.95,Final sale
4878,1581,listed,2024-09-28,185.0,Initial stock entry
4879,1581,sold,2024-11-19,104.77,Final sale
4880,1582,listed,2023-06-04,150.0,Initial stock entry
4881,1582,price_reduced,2024-04-19,133.41,Seasonal markdown to 133.41E
4882,1582,rental_eligible,2024-06-03,150.0,Crossed 12-month threshold -- eligible for rental program
4883,1582,sold,2024-03-10,83.06,Final sale
4884,1583,listed,2022-12-24,30.0,Initial stock entry
4885,1583,rental_eligible,2023-12-24,30.0,Crossed 12-month threshold -- eligible for rental program
4886,1583,sold,2024-06-15,29.05,Final sale
4887,1584,listed,2024-10-01,70.0,Initial stock entry
4888,1584,sold,2025-04-03,52.61,Final sale
4889,1585,listed,2022-07-21,310.0,Initial stock entry
4890,1585,rental_eligible,2023-07-21,310.0,Crossed 12-month threshold -- eligible for rental program
4891,1585,sold,2023-01-09,183.71,Final sale
4892,1586,listed,2024-09-28,310.0,Initial stock entry
4893,1586,sold,2025-03-26,308.25,Final sale
4894,1587,listed,2023-01-14,220.0,Initial stock entry
4895,1587,rental_eligible,2024-01-14,220.0,Crossed 12-month threshold -- eligible for rental program
4896,1587,sold,2023-07-06,187.06,Final sale
4897,1588,listed,2024-03-05,115.0,Initial stock entry
4898,1588,rental_eligible,2025-03-05,115.0,Crossed 12-month threshold -- eligible for rental program
4899,1588,sold,2024-12-02,114.93,Final sale
4900,1589,listed,2022-07-11,240.0,Initial stock entry
4901,1589,rental_eligible,2023-07-11,240.0,Crossed 12-month threshold -- eligible for rental program
4902,1589,sold,2023-08-09,201.94,Final sale
4903,1590,listed,2023-07-22,105.0,Initial stock entry
4904,1590,rental_eligible,2024-07-21,105.0,Crossed 12-month threshold -- eligible for rental program
4905,1590,sold,2023-12-05,76.91,Final sale
4906,1591,listed,2024-10-20,60.0,Initial stock entry
4907,1591,sold,2025-03-23,44.53,Final sale
4908,1592,listed,2024-07-31,85.0,Initial stock entry
4909,1592,sold,2024-09-24,66.22,Final sale
4910,1593,listed,2023-01-06,70.0,Initial stock entry
4911,1593,rental_eligible,2024-01-06,70.0,Crossed 12-month threshold -- eligible for rental program
4912,1593,sold,2023-06-13,59.23,Final sale
4913,1594,listed,2023-03-15,370.0,Initial stock entry
4914,1594,rental_eligible,2024-03-14,370.0,Crossed 12-month threshold -- eligible for rental program
4915,1594,sold,2023-11-21,271.63,Final sale
4916,1595,listed,2023-09-10,95.0,Initial stock entry
4917,1595,price_reduced,2024-07-25,76.49,Seasonal markdown to 76.49E
4918,1595,rental_eligible,2024-09-09,95.0,Crossed 12-month threshold -- eligible for rental program
4919,1595,sold,2024-10-10,53.3,Final sale
4920,1596,listed,2022-10-15,280.0,Initial stock entry
4921,1596,rental_eligible,2023-10-15,280.0,Crossed 12-month threshold -- eligible for rental program
4922,1596,sold,2023-12-25,264.77,Final sale
4923,1597,listed,2024-01-22,100.0,Initial stock entry
4924,1597,rental_eligible,2025-01-21,100.0,Crossed 12-month threshold -- eligible for rental program
4925,1597,sold,2024-05-13,75.7,Final sale
4926,1598,listed,2022-07-19,335.0,Initial stock entry
4927,1598,rental_eligible,2023-07-19,335.0,Crossed 12-month threshold -- eligible for rental program
4928,1598,sold,2024-04-15,208.21,Final sale
4929,1599,listed,2024-03-04,230.0,Initial stock entry
4930,1599,rental_eligible,2025-03-04,230.0,Crossed 12-month threshold -- eligible for rental program
4931,1599,sold,2024-11-11,172.44,Final sale
4932,1600,listed,2022-04-21,395.0,Initial stock entry
4933,1600,rental_eligible,2023-04-21,395.0,Crossed 12-month threshold -- eligible for rental program
4934,1600,sold,2022-06-12,318.55,Final sale
4935,1601,listed,2022-05-06,50.0,Initial stock entry
4936,1601,rental_eligible,2023-05-06,50.0,Crossed 12-month threshold -- eligible for rental program
4937,1601,sold,2024-12-07,41.98,Final sale
4938,1602,listed,2022-08-08,345.0,Initial stock entry
4939,1602,price_reduced,2023-05-16,309.78,Seasonal markdown to 309.78E
4940,1602,rental_eligible,2023-08-08,345.0,Crossed 12-month threshold -- eligible for rental program
4941,1602,sold,2023-08-05,215.99,Final sale
4942,1603,listed,2024-01-14,75.0,Initial stock entry
4943,1603,rental_eligible,2025-01-13,75.0,Crossed 12-month threshold -- eligible for rental program
4944,1603,sold,2025-01-06,61.58,Final sale
4945,1604,listed,2023-12-14,280.0,Initial stock entry
4946,1604,rental_eligible,2024-12-13,280.0,Crossed 12-month threshold -- eligible for rental program
4947,1604,sold,2024-10-14,275.9,Final sale
4948,1605,listed,2022-01-06,200.0,Initial stock entry
4949,1605,price_reduced,2022-09-17,163.23,Seasonal markdown to 163.23E
4950,1605,rental_eligible,2023-01-06,200.0,Crossed 12-month threshold -- eligible for rental program
4951,1605,sold,2023-06-15,182.76,Final sale
4952,1606,listed,2023-04-16,320.0,Initial stock entry
4953,1606,rental_eligible,2024-04-15,320.0,Crossed 12-month threshold -- eligible for rental program
4954,1606,sold,2023-09-01,195.52,Final sale
4955,1607,listed,2024-11-24,230.0,Initial stock entry
4956,1607,sold,2025-02-05,190.93,Final sale
4957,1608,listed,2022-06-22,50.0,Initial stock entry
4958,1608,rental_eligible,2023-06-22,50.0,Crossed 12-month threshold -- eligible for rental program
4959,1608,sold,2022-12-24,37.26,Final sale
4960,1609,listed,2022-06-13,115.0,Initial stock entry
4961,1609,rental_eligible,2023-06-13,115.0,Crossed 12-month threshold -- eligible for rental program
4962,1609,sold,2024-11-15,88.92,Final sale
4963,1610,listed,2023-02-07,70.0,Initial stock entry
4964,1610,price_reduced,2023-12-24,60.74,Seasonal markdown to 60.74E
4965,1610,rental_eligible,2024-02-07,70.0,Crossed 12-month threshold -- eligible for rental program
4966,1610,sold,2024-09-29,50.13,Final sale
4967,1611,listed,2022-03-02,125.0,Initial stock entry
4968,1611,rental_eligible,2023-03-02,125.0,Crossed 12-month threshold -- eligible for rental program
4969,1611,sold,2022-05-21,86.59,Final sale
4970,1612,listed,2024-06-19,335.0,Initial stock entry
4971,1612,sold,2024-12-14,203.06,Final sale
4972,1613,listed,2022-10-11,120.0,Initial stock entry
4973,1613,rental_eligible,2023-10-11,120.0,Crossed 12-month threshold -- eligible for rental program
4974,1613,sold,2025-01-17,86.93,Final sale
4975,1614,listed,2023-11-08,145.0,Initial stock entry
4976,1614,rental_eligible,2024-11-07,145.0,Crossed 12-month threshold -- eligible for rental program
4977,1614,sold,2024-10-01,92.05,Final sale
4978,1615,listed,2023-06-01,200.0,Initial stock entry
4979,1615,price_reduced,2024-01-02,163.61,Seasonal markdown to 163.61E
4980,1615,rental_eligible,2024-05-31,200.0,Crossed 12-month threshold -- eligible for rental program
4981,1615,sold,2024-06-25,188.07,Final sale
4982,1616,listed,2022-05-15,120.0,Initial stock entry
4983,1616,price_reduced,2022-12-04,96.83,Seasonal markdown to 96.83E
4984,1616,rental_eligible,2023-05-15,120.0,Crossed 12-month threshold -- eligible for rental program
4985,1616,sold,2024-12-03,70.34,Final sale
4986,1617,listed,2024-10-06,320.0,Initial stock entry
4987,1617,sold,2024-12-04,297.18,Final sale
4988,1618,listed,2023-08-23,235.0,Initial stock entry
4989,1618,price_reduced,2024-06-07,166.35,Seasonal markdown to 166.35E
4990,1618,rental_eligible,2024-08-22,235.0,Crossed 12-month threshold -- eligible for rental program
4991,1618,sold,2024-09-25,211.09,Final sale
4992,1619,listed,2023-06-30,205.0,Initial stock entry
4993,1619,price_reduced,2024-05-29,151.03,Seasonal markdown to 151.03E
4994,1619,rental_eligible,2024-06-29,205.0,Crossed 12-month threshold -- eligible for rental program
4995,1619,sold,2024-05-01,167.58,Final sale
4996,1620,listed,2022-08-22,135.0,Initial stock entry
4997,1620,rental_eligible,2023-08-22,135.0,Crossed 12-month threshold -- eligible for rental program
4998,1620,sold,2024-03-09,131.83,Final sale
4999,1621,listed,2024-11-21,200.0,Initial stock entry
5000,1621,sold,2025-03-02,185.17,Final sale
5001,1622,listed,2023-06-16,325.0,Initial stock entry
5002,1622,rental_eligible,2024-06-15,325.0,Crossed 12-month threshold -- eligible for rental program
5003,1622,sold,2024-11-01,323.89,Final sale
5004,1623,listed,2024-10-28,385.0,Initial stock entry
5005,1624,listed,2022-10-11,140.0,Initial stock entry
5006,1624,rental_eligible,2023-10-11,140.0,Crossed 12-month threshold -- eligible for rental program
5007,1624,sold,2024-08-28,78.05,Final sale
5008,1625,listed,2022-12-20,375.0,Initial stock entry
5009,1625,price_reduced,2023-08-07,263.85,Seasonal markdown to 263.85E
5010,1625,rental_eligible,2023-12-20,375.0,Crossed 12-month threshold -- eligible for rental program
5011,1625,sold,2023-05-03,329.62,Final sale
5012,1626,listed,2023-01-04,65.0,Initial stock entry
5013,1626,price_reduced,2023-12-12,45.67,Seasonal markdown to 45.67E
5014,1626,rental_eligible,2024-01-04,65.0,Crossed 12-month threshold -- eligible for rental program
5015,1626,sold,2024-11-23,50.58,Final sale
5016,1627,listed,2023-07-08,280.0,Initial stock entry
5017,1627,rental_eligible,2024-07-07,280.0,Crossed 12-month threshold -- eligible for rental program
5018,1627,sold,2023-09-12,216.17,Final sale
5019,1628,listed,2024-09-04,375.0,Initial stock entry
5020,1628,price_reduced,2025-03-03,292.61,Seasonal markdown to 292.61E
5021,1629,listed,2024-05-17,320.0,Initial stock entry
5022,1629,sold,2024-12-09,197.49,Final sale
5023,1630,listed,2023-04-05,360.0,Initial stock entry
5024,1630,price_reduced,2023-11-29,313.27,Seasonal markdown to 313.27E
5025,1630,rental_eligible,2024-04-04,360.0,Crossed 12-month threshold -- eligible for rental program
5026,1630,sold,2024-06-25,295.97,Final sale
5027,1631,listed,2024-05-13,45.0,Initial stock entry
5028,1631,sold,2025-03-26,25.07,Final sale
5029,1632,listed,2023-06-29,190.0,Initial stock entry
5030,1632,price_reduced,2024-01-05,133.52,Seasonal markdown to 133.52E
5031,1632,rental_eligible,2024-06-28,190.0,Crossed 12-month threshold -- eligible for rental program
5032,1632,sold,2024-12-20,159.13,Final sale
5033,1633,listed,2022-10-19,65.0,Initial stock entry
5034,1633,price_reduced,2023-05-21,56.06,Seasonal markdown to 56.06E
5035,1633,rental_eligible,2023-10-19,65.0,Crossed 12-month threshold -- eligible for rental program
5036,1633,sold,2025-01-30,40.8,Final sale
5037,1634,listed,2023-03-31,215.0,Initial stock entry
5038,1634,price_reduced,2024-01-13,156.47,Seasonal markdown to 156.47E
5039,1634,rental_eligible,2024-03-30,215.0,Crossed 12-month threshold -- eligible for rental program
5040,1634,sold,2024-12-07,161.91,Final sale
5041,1635,listed,2022-11-06,175.0,Initial stock entry
5042,1635,price_reduced,2023-10-14,132.59,Seasonal markdown to 132.59E
5043,1635,rental_eligible,2023-11-06,175.0,Crossed 12-month threshold -- eligible for rental program
5044,1635,sold,2022-12-31,151.16,Final sale
5045,1636,listed,2022-08-20,400.0,Initial stock entry
5046,1636,price_reduced,2023-08-11,287.36,Seasonal markdown to 287.36E
5047,1636,rental_eligible,2023-08-20,400.0,Crossed 12-month threshold -- eligible for rental program
