rental_id,product_id,customer_id,pricing_rule_id,rental_start_date,rental_end_date,expected_return_date,actual_return_date,rental_duration_days,base_rental_revenue,late_fee,insurance_fee,total_rental_revenue,operational_cost,net_rental_revenue,is_no_return,is_damaged_beyond_repair,is_late
605,275,1664,3,2022-10-13,2022-11-10,2022-11-10,2022-11-10,28,143.36,0.0,2.01,145.37,16.51,128.86,0,0,0
606,275,1456,4,2022-11-16,2022-11-23,2022-11-23,2022-11-23,7,46.66,0.0,0.75,47.41,7.64,39.77,0,0,0
607,279,72,3,2024-05-17,2024-05-24,2024-05-24,2024-05-24,7,39.28,0.0,0.55,39.83,6.19,33.64,0,0,0
608,279,36,4,2024-05-29,2024-06-19,2024-06-19,2024-06-20,21,131.18,0.0,2.1,133.28,18.09,115.19,0,0,0
609,279,824,4,2024-06-24,2024-07-08,2024-07-08,2024-07-08,14,92.72,0.0,1.48,94.2,16.25,77.95,0,0,0
610,279,234,4,2024-07-16,2024-07-30,2024-07-30,2024-07-30,14,85.4,0.0,1.37,86.77,9.77,77.0,0,0,0
611,279,433,12,2024-08-06,2024-08-20,2024-08-20,2024-08-20,14,7.16,0.0,0.12,7.28,1.01,6.27,0,0,0
612,279,238,12,2024-08-28,2024-09-04,2024-09-04,2024-09-04,7,3.58,0.0,0.06,3.64,0.54,3.1,0,0,0
613,280,170,4,2023-11-25,2023-12-09,2023-12-11,2023-12-10,14,92.33,10.3,1.48,104.11,15.51,88.6,0,0,1
614,280,1389,3,2023-12-20,2024-01-03,2024-01-03,2024-01-03,14,73.46,0.0,1.03,74.49,7.38,67.11,0,0,0
615,280,476,4,2024-01-13,2024-01-27,2024-01-27,2024-01-27,14,85.4,0.0,1.37,86.77,12.39,74.38,0,0,0
616,280,120,3,2024-02-07,2024-02-21,2024-02-23,2024-02-23,14,71.68,13.98,1.0,86.66,10.97,75.69,0,0,1
617,280,556,4,2024-03-01,2024-03-15,2024-03-15,2024-03-15,14,85.4,0.0,1.37,86.77,9.06,77.71,0,0,0
618,280,78,11,2024-03-25,2024-04-08,2024-04-08,2024-04-08,14,2.52,0.0,0.06,2.58,0.33,2.25,0,0,0
619,282,659,3,2024-10-30,2024-11-13,2024-11-13,2024-11-13,14,71.68,0.0,1.0,72.68,7.57,65.11,0,0,0
620,282,668,4,2024-11-18,2024-12-16,2024-12-16,2024-12-16,28,179.96,0.0,2.88,182.84,29.2,153.64,0,0,0
621,284,1212,12,2023-01-29,2023-02-19,2023-02-21,2023-02-21,21,10.63,6.36,0.18,17.17,1.54,15.63,0,0,1
622,284,1232,11,2023-02-26,2023-03-12,2023-03-12,2023-03-12,14,12.0,0.0,0.26,12.26,1.34,10.92,0,0,0
623,284,778,4,2023-03-18,2023-03-25,2023-03-25,2023-03-25,7,42.7,0.0,0.68,43.38,4.63,38.75,0,0,0
624,284,1251,12,2023-04-04,2023-04-25,2023-04-25,2023-04-25,21,10.63,0.0,0.18,10.81,1.38,9.43,0,0,0
625,284,249,11,2023-04-28,2023-05-05,2023-05-05,2023-05-05,7,6.0,0.0,0.13,6.13,0.92,5.21,0,0,0
626,284,469,11,2023-05-15,2023-05-29,2023-05-29,2023-05-29,14,13.03,0.0,0.29,13.32,1.33,11.99,0,0,0
627,285,1639,12,2024-12-07,2024-12-14,2024-12-14,2024-12-14,7,4.44,0.0,0.08,4.52,0.73,3.79,0,0,0
628,292,612,4,2024-08-03,2024-08-24,2024-08-24,2024-08-24,21,128.1,0.0,2.05,130.15,22.8,107.35,0,0,0
629,292,1938,3,2024-09-01,2024-09-29,2024-09-29,2024-09-29,28,148.69,0.0,2.08,150.77,19.69,131.08,0,0,0
630,292,502,12,2024-10-05,2024-11-02,2024-11-02,2024-11-02,28,25.81,0.0,0.44,26.25,2.7,23.55,0,0,0
631,292,26,12,2024-11-06,2024-11-20,2024-11-20,2024-11-20,14,13.5,0.0,0.23,13.73,2.2,11.53,0,0,0
632,292,54,4,2024-11-23,2024-12-14,2024-12-14,2024-12-15,21,132.39,0.0,2.12,134.51,17.72,116.79,0,0,0
633,293,1366,11,2023-09-09,2023-09-30,2023-10-04,2023-10-04,21,5.33,30.56,0.12,36.01,0.6,35.41,0,0,1
634,293,558,4,2023-10-11,2023-10-18,2023-10-18,2023-10-18,7,42.7,0.0,0.68,43.38,5.49,37.89,0,0,0
635,293,1466,3,2023-10-24,2023-10-31,2023-10-31,2023-10-31,7,35.84,0.0,0.5,36.34,5.8,30.54,0,0,0
636,293,1322,4,2023-11-04,2023-11-18,2023-11-18,2023-11-18,14,92.58,0.0,1.48,94.06,12.13,81.93,0,0,0
637,295,1552,12,2024-06-29,2024-07-13,2024-07-13,2024-07-13,14,5.15,0.0,0.09,5.24,0.69,4.55,0,0,0
638,295,576,3,2024-07-18,2024-08-15,2024-08-15,2024-08-15,28,143.36,0.0,2.01,145.37,20.88,124.49,0,0,0
639,295,1443,3,2024-08-19,2024-09-02,2024-09-02,2024-09-02,14,71.68,0.0,1.0,72.68,12.72,59.96,0,0,0
640,296,1662,11,2024-07-04,2024-07-11,2024-07-11,2024-07-11,7,4.16,0.0,0.09,4.25,0.48,3.77,0,0,0
641,296,1729,12,2024-07-14,2024-08-04,2024-08-04,2024-08-04,21,7.38,0.0,0.13,7.51,0.81,6.7,0,0,0
642,296,42,3,2024-08-15,2024-08-29,2024-08-29,2024-08-29,14,71.68,0.0,1.0,72.68,9.28,63.4,0,0,0
643,296,1223,11,2024-09-03,2024-09-24,2024-09-24,2024-09-24,21,13.38,0.0,0.29,13.67,1.93,11.74,0,0,0
644,296,561,11,2024-10-05,2024-10-19,2024-10-19,2024-10-19,14,8.33,0.0,0.18,8.51,0.87,7.64,0,0,0
645,297,905,12,2022-02-12,2022-02-19,2022-02-19,2022-02-19,7,3.07,0.0,0.05,3.12,0.33,2.79,0,0,0
646,297,1847,12,2022-02-24,2022-03-10,2022-03-10,2022-03-11,14,6.14,0.0,0.1,6.24,0.65,5.59,0,0,0
647,297,935,11,2022-03-14,2022-03-21,2022-03-21,2022-03-21,7,5.19,0.0,0.11,5.3,0.53,4.77,0,0,0
648,297,935,3,2022-03-30,2022-04-27,2022-04-27,2022-04-28,28,143.36,0.0,2.01,145.37,20.54,124.83,0,0,0
649,299,248,11,2024-08-17,2024-08-24,2024-08-24,2024-08-24,7,3.68,0.0,0.08,3.76,0.44,3.32,0,0,0
650,299,513,4,2024-08-30,2024-09-20,2024-09-20,2024-09-20,21,128.1,0.0,2.05,130.15,14.53,115.62,0,0,0
651,299,177,12,2024-10-01,2024-10-08,2024-10-08,2024-10-08,7,2.17,0.0,0.04,2.21,0.26,1.95,0,0,0
652,299,1599,3,2024-10-18,2024-10-25,2024-10-25,2024-10-25,7,35.84,0.0,0.5,36.34,5.39,30.95,0,0,0
653,299,311,4,2024-11-05,2024-11-26,2024-11-26,2024-11-26,21,140.27,0.0,2.24,142.51,16.57,125.94,0,0,0
654,301,425,3,2024-09-20,2024-10-11,2024-10-11,2024-10-11,21,118.23,0.0,1.66,119.89,20.26,99.63,0,0,0
655,301,1552,11,2024-10-21,2024-11-18,2024-11-18,2024-11-18,28,12.68,0.0,0.28,12.96,1.43,11.53,0,0,0
656,301,1780,3,2024-11-22,2024-12-20,2024-12-20,2024-12-21,28,150.59,0.0,2.11,152.7,15.73,136.97,0,0,0
657,302,22,3,2023-05-29,2023-06-05,2023-06-05,2023-06-05,7,37.09,0.0,0.52,37.61,4.86,32.75,0,0,0
658,302,379,11,2023-07-20,2023-08-03,2023-08-03,2023-08-03,14,12.25,0.0,0.27,12.52,1.36,11.16,0,0,0
659,303,1123,3,2024-07-13,2024-07-27,2024-07-27,2024-07-27,14,71.68,0.0,1.0,72.68,8.36,64.32,0,0,0
660,303,1299,12,2024-07-30,2024-08-06,2024-08-06,2024-08-06,7,1.83,0.0,0.03,1.86,0.21,1.65,0,0,0
661,303,111,3,2024-08-11,2024-08-18,2024-08-18,2024-08-18,7,35.84,0.0,0.5,36.34,6.35,29.99,0,0,0
662,306,1240,4,2024-12-13,2025-01-03,2025-01-03,2025-01-03,21,136.22,0.0,2.18,138.4,22.11,116.29,0,0,0
663,307,1339,3,2022-11-16,2022-11-30,2022-11-30,2022-11-30,14,73.69,0.0,1.03,74.72,11.27,63.45,0,0,0
664,307,1969,11,2022-12-06,2023-01-03,2023-01-03,2023-01-03,28,13.91,0.0,0.31,14.22,2.34,11.88,0,0,0
665,307,627,11,2023-01-09,2023-01-23,2023-01-23,2023-01-23,14,6.68,0.0,0.15,6.83,1.15,5.68,0,0,0
666,307,549,4,2023-02-02,2023-02-23,2023-02-23,2023-02-23,21,128.1,0.0,2.05,130.15,22.45,107.7,0,0,0
667,308,457,4,2023-07-15,2023-08-05,2023-08-09,2023-08-09,21,128.1,20.6,2.05,150.75,15.2,135.55,0,0,1
668,308,155,11,2023-08-14,2023-08-21,2023-08-21,2023-08-21,7,3.43,0.0,0.08,3.51,0.59,2.92,0,0,0
669,308,1728,11,2023-08-30,2023-09-20,2023-09-20,2023-09-20,21,10.3,0.0,0.23,10.53,1.19,9.34,0,0,0
670,308,1183,11,2023-09-30,2023-10-14,2023-10-14,2023-10-14,14,7.04,0.0,0.15,7.19,0.71,6.48,0,0,0
671,308,1360,4,2023-10-20,2023-11-03,2023-11-03,2023-11-03,14,85.4,0.0,1.37,86.77,9.44,77.33,0,0,0
672,309,860,11,2024-09-11,2024-09-18,2024-09-18,2024-09-18,7,7.18,0.0,0.16,7.34,0.74,6.6,0,0,0
673,309,984,4,2024-09-23,2024-10-07,2024-10-07,2024-10-07,14,93.73,0.0,1.5,95.23,15.0,80.23,0,0,0
674,309,1011,4,2024-10-11,2024-11-08,2024-11-08,2024-11-08,28,170.8,0.0,2.73,173.53,20.56,152.97,0,0,0
675,309,1827,4,2024-11-12,2024-12-03,2024-12-03,2024-12-03,21,139.21,0.0,2.23,141.44,18.1,123.34,0,0,0
676,309,138,11,2024-12-27,2025-01-24,2025-01-24,2025-01-24,28,29.23,0.0,0.64,29.87,4.53,25.34,0,0,0
677,310,130,3,2023-03-11,2023-03-25,2023-03-25,2023-03-25,14,71.68,0.0,1.0,72.68,7.61,65.07,0,0,0
678,310,1688,3,2023-04-18,2023-05-09,2023-05-09,2023-05-09,21,107.52,0.0,1.51,109.03,17.93,91.1,0,0,0
679,310,1705,4,2023-05-12,2023-06-02,2023-06-02,2023-06-02,21,137.32,0.0,2.2,139.52,14.15,125.37,0,0,0
680,312,1854,11,2024-09-10,2024-10-08,2024-10-08,2024-10-08,28,26.72,0.0,0.59,27.31,3.82,23.49,0,0,0
681,312,128,11,2024-10-18,2024-11-08,2024-11-08,2024-11-08,21,19.2,0.0,0.42,19.62,1.95,17.67,0,0,0
682,312,1846,3,2024-11-13,2024-12-04,2024-12-07,2024-12-07,21,114.86,20.97,1.61,137.44,19.65,117.79,0,0,1
683,312,193,12,2024-12-12,2025-01-02,2025-01-02,2025-01-02,21,12.23,0.0,0.21,12.44,1.24,11.2,0,0,0
684,314,1717,4,2023-07-09,2023-07-30,2023-07-30,2023-07-30,21,128.1,0.0,2.05,130.15,17.72,112.43,0,0,0
685,314,113,4,2023-08-07,2023-08-14,2023-08-14,2023-08-14,7,42.7,0.0,0.68,43.38,5.0,38.38,0,0,0
686,314,1033,3,2023-08-19,2023-09-02,2023-09-02,2023-09-04,14,71.68,0.0,1.0,72.68,7.73,64.95,0,0,0
687,314,735,4,2023-09-10,2023-09-17,2023-09-17,2023-09-17,7,46.76,0.0,0.75,47.51,5.8,41.71,0,0,0
688,316,409,9,2024-08-27,2024-08-31,2024-08-31,2024-08-31,4,3.72,0.0,0.06,3.78,0.57,3.21,0,0,0
689,316,251,9,2024-09-03,2024-09-05,2024-09-05,2024-09-06,2,1.91,0.0,0.03,1.94,0.38,1.56,0,0,0
690,316,875,10,2024-09-09,2024-09-11,2024-09-11,2024-09-11,2,1.68,0.0,0.02,1.7,0.34,1.36,0,0,0
691,316,1721,10,2024-09-14,2024-09-16,2024-09-16,2024-09-16,2,1.71,0.0,0.02,1.73,0.36,1.37,0,0,0
692,317,263,9,2023-08-12,2023-08-14,2023-08-14,2023-08-13,2,3.14,0.0,0.05,3.19,0.62,2.57,0,0,0
693,317,289,2,2023-08-16,2023-08-19,2023-08-19,2023-08-20,3,33.75,0.0,0.81,34.56,7.19,27.37,0,0,0
694,317,1577,10,2023-08-23,2023-08-25,2023-08-27,2023-08-26,2,2.68,10.24,0.04,12.96,0.46,12.5,0,0,1
695,317,1766,1,2023-08-29,2023-09-01,2023-09-01,2023-09-01,3,39.0,0.0,0.51,39.51,7.13,32.38,0,0,0
696,318,460,10,2024-12-13,2024-12-16,2024-12-16,2024-12-16,3,3.88,0.0,0.05,3.93,0.63,3.3,0,0,0
697,320,1965,1,2024-09-17,2024-09-21,2024-09-21,2024-09-21,4,55.26,0.0,0.72,55.98,9.5,46.48,0,0,0
698,320,1274,10,2024-09-24,2024-09-29,2024-09-29,2024-09-29,5,5.18,0.0,0.07,5.25,0.81,4.44,0,0,0
699,320,758,9,2024-10-14,2024-10-17,2024-10-17,2024-10-18,3,3.54,0.0,0.05,3.59,0.64,2.95,0,0,0
700,321,442,2,2024-01-11,2024-01-13,2024-01-13,2024-01-13,2,22.5,0.0,0.54,23.04,4.67,18.37,0,0,0
701,321,772,9,2024-01-26,2024-01-29,2024-01-29,2024-01-29,3,5.65,0.0,0.08,5.73,1.02,4.71,0,0,0
702,321,1528,9,2024-02-01,2024-02-06,2024-02-06,2024-02-07,5,9.41,0.0,0.14,9.55,1.42,8.13,0,0,0
703,322,530,2,2024-07-04,2024-07-09,2024-07-09,2024-07-09,5,56.25,0.0,1.35,57.6,8.97,48.63,0,0,0
704,322,361,10,2024-07-12,2024-07-17,2024-07-17,2024-07-18,5,5.84,0.0,0.08,5.92,1.19,4.73,0,0,0
705,322,1005,9,2024-07-21,2024-07-25,2024-07-25,2024-07-26,4,5.47,0.0,0.08,5.55,1.02,4.53,0,0,0
706,322,1580,10,2024-07-29,2024-08-02,2024-08-02,2024-08-02,4,4.67,0.0,0.07,4.74,0.74,4.0,0,0,0
707,323,1985,10,2022-05-21,2022-05-24,2022-05-24,2022-05-24,3,4.51,0.0,0.06,4.57,0.76,3.81,0,0,0
708,323,1402,10,2022-05-27,2022-05-30,2022-05-30,2022-05-30,3,4.59,0.0,0.06,4.65,0.9,3.75,0,0,0
709,323,965,1,2022-06-02,2022-06-05,2022-06-05,2022-06-05,3,41.78,0.0,0.54,42.32,8.65,33.67,0,0,0
710,323,348,9,2022-06-08,2022-06-10,2022-06-10,2022-06-10,2,3.5,0.0,0.05,3.55,0.67,2.88,0,0,0
711,324,763,9,2024-04-05,2024-04-10,2024-04-10,2024-04-10,5,8.15,0.0,0.12,8.27,1.33,6.94,0,0,0
712,324,215,9,2024-04-13,2024-04-18,2024-04-18,2024-04-18,5,8.15,0.0,0.12,8.27,1.53,6.74,0,0,0
713,324,402,10,2024-04-21,2024-04-28,2024-05-02,2024-05-03,7,9.75,20.48,0.14,30.37,1.57,28.8,0,0,1
714,324,671,10,2024-05-06,2024-05-13,2024-05-13,2024-05-13,7,10.03,0.0,0.14,10.17,2.06,8.11,0,0,0
715,327,1641,9,2024-11-22,2024-11-25,2024-11-25,2024-11-25,3,1.68,0.0,0.03,1.71,0.34,1.37,0,0,0
716,327,442,10,2024-11-28,2024-12-02,2024-12-05,2024-12-05,4,1.86,15.36,0.03,17.25,0.35,16.9,0,0,1
717,327,762,10,2024-12-08,2024-12-15,2024-12-15,2024-12-17,7,3.19,0.0,0.04,3.23,0.58,2.65,0,0,0
718,328,1503,9,2024-05-14,2024-05-16,2024-05-16,2024-05-16,2,2.55,0.0,0.04,2.59,0.42,2.17,0,0,0
719,328,977,9,2024-05-19,2024-05-21,2024-05-21,2024-05-21,2,2.46,0.0,0.04,2.5,0.37,2.13,0,0,0
720,328,1676,9,2024-05-24,2024-05-26,2024-05-26,2024-05-26,2,2.42,0.0,0.04,2.46,0.5,1.96,0,0,0
721,328,1982,1,2024-05-29,2024-06-03,2024-06-03,2024-06-03,5,68.96,0.0,0.9,69.86,15.15,54.71,0,0,0
722,329,356,10,2024-04-14,2024-04-21,2024-04-21,2024-04-21,7,10.22,0.0,0.14,10.36,2.02,8.34,0,0,0
723,329,1473,1,2024-04-24,2024-04-27,2024-04-27,2024-04-27,3,39.0,0.0,0.51,39.51,7.61,31.9,0,0,0
724,329,90,10,2024-04-30,2024-05-02,2024-05-02,2024-05-02,2,2.92,0.0,0.04,2.96,0.61,2.35,0,0,0
725,329,940,1,2024-05-05,2024-05-09,2024-05-09,2024-05-09,4,54.09,0.0,0.7,54.79,9.27,45.52,0,0,0
726,332,851,10,2024-06-05,2024-06-08,2024-06-08,2024-06-08,3,3.14,0.0,0.04,3.18,0.62,2.56,0,0,0
727,332,1915,9,2024-06-11,2024-06-18,2024-06-18,2024-06-18,7,8.53,0.0,0.13,8.66,1.38,7.28,0,0,0
728,332,1777,10,2024-06-21,2024-06-26,2024-06-26,2024-06-26,5,5.35,0.0,0.07,5.42,0.83,4.59,0,0,0
729,332,910,9,2024-06-29,2024-07-01,2024-07-01,2024-07-02,2,2.54,0.0,0.04,2.58,0.41,2.17,0,0,0
730,333,1694,10,2024-04-04,2024-04-07,2024-04-07,2024-04-07,3,2.99,0.0,0.04,3.03,0.59,2.44,0,0,0
731,333,849,2,2024-04-10,2024-04-14,2024-04-14,2024-04-14,4,45.0,0.0,1.08,46.08,9.45,36.63,0,0,0
732,333,1701,10,2024-04-17,2024-04-20,2024-04-20,2024-04-20,3,2.99,0.0,0.04,3.03,0.58,2.45,0,0,0
733,333,1029,2,2024-04-23,2024-04-27,2024-04-27,2024-04-27,4,45.0,0.0,1.08,46.08,8.4,37.68,0,0,0
734,334,374,10,2024-09-16,2024-09-21,2024-09-21,2024-09-21,5,4.89,0.0,0.07,4.96,1.0,3.96,0,0,0
735,334,1116,9,2024-09-24,2024-09-28,2024-09-28,2024-09-28,4,4.79,0.0,0.07,4.86,0.89,3.97,0,0,0
736,334,743,10,2024-10-01,2024-10-08,2024-10-08,2024-10-08,7,6.68,0.0,0.09,6.77,1.15,5.62,0,0,0
737,334,184,9,2024-10-11,2024-10-14,2024-10-14,2024-10-14,3,3.35,0.0,0.05,3.4,0.62,2.78,0,0,0
738,337,1564,1,2023-09-23,2023-09-30,2023-09-30,2023-09-30,7,99.87,0.0,1.3,101.17,16.39,84.78,0,0,0
739,337,516,10,2023-10-03,2023-10-06,2023-10-06,2023-10-06,3,3.5,0.0,0.05,3.55,0.63,2.92,0,0,0
740,337,210,9,2023-10-09,2023-10-16,2023-10-16,2023-10-16,7,9.57,0.0,0.14,9.71,1.61,8.1,0,0,0
741,337,1841,10,2023-10-19,2023-10-23,2023-10-24,2023-10-25,4,4.67,5.12,0.07,9.86,0.75,9.11,0,0,1
742,338,657,9,2023-07-19,2023-07-21,2023-07-21,2023-07-21,2,1.9,0.0,0.03,1.93,0.34,1.59,0,0,0
743,338,1568,1,2023-07-24,2023-07-28,2023-07-28,2023-07-28,4,52.0,0.0,0.68,52.68,9.11,43.57,0,0,0
744,338,1947,9,2023-07-31,2023-08-03,2023-08-03,2023-08-04,3,2.85,0.0,0.04,2.89,0.52,2.37,0,0,0
745,338,814,10,2023-08-07,2023-08-11,2023-08-11,2023-08-11,4,3.25,0.0,0.05,3.3,0.59,2.71,0,0,0
746,339,992,9,2024-01-11,2024-01-13,2024-01-13,2024-01-13,2,1.24,0.0,0.02,1.26,0.26,1.0,0,0,0
747,339,167,10,2024-01-16,2024-01-19,2024-01-19,2024-01-19,3,1.59,0.0,0.02,1.61,0.3,1.31,0,0,0
748,339,1584,1,2024-01-22,2024-01-26,2024-01-26,2024-01-26,4,52.0,0.0,0.68,52.68,9.76,42.92,0,0,0
749,340,208,9,2024-07-11,2024-07-15,2024-07-18,2024-07-20,4,5.68,6.63,0.09,12.4,0.97,11.43,0,0,1
750,340,1501,1,2024-07-23,2024-07-25,2024-07-25,2024-07-25,2,26.0,0.0,0.34,26.34,4.09,22.25,0,0,0
751,340,437,1,2024-07-28,2024-07-31,2024-07-31,2024-07-31,3,39.0,0.0,0.51,39.51,6.22,33.29,0,0,0
752,340,666,1,2024-08-03,2024-08-07,2024-08-07,2024-08-07,4,52.0,0.0,0.68,52.68,8.49,44.19,0,0,0
753,341,287,1,2024-09-19,2024-09-23,2024-09-23,2024-09-22,4,54.95,0.0,0.71,55.66,8.46,47.2,0,0,0
754,341,1394,10,2024-09-25,2024-09-28,2024-09-28,2024-09-28,3,2.07,0.0,0.03,2.1,0.43,1.67,0,0,0
755,341,942,2,2024-10-01,2024-10-04,2024-10-04,2024-10-04,3,33.75,0.0,0.81,34.56,7.0,27.56,0,0,0
756,341,153,10,2024-10-07,2024-10-11,2024-10-13,2024-10-13,4,2.6,10.24,0.04,12.88,0.4,12.48,0,0,1
757,342,1328,2,2024-08-23,2024-08-26,2024-08-26,2024-08-26,3,33.75,0.0,0.81,34.56,5.48,29.08,0,0,0
758,342,1205,10,2024-08-29,2024-09-03,2024-09-03,2024-09-03,5,7.69,0.0,0.11,7.8,1.53,6.27,0,0,0
759,342,1112,2,2024-09-06,2024-09-08,2024-09-08,2024-09-08,2,23.42,0.0,0.56,23.98,3.56,20.42,0,0,0
760,342,1787,10,2024-09-11,2024-09-16,2024-09-19,2024-09-19,5,8.2,15.36,0.11,23.67,1.3,22.37,0,0,1
761,343,431,9,2024-09-09,2024-09-12,2024-09-12,2024-09-12,3,3.73,0.0,0.06,3.79,0.81,2.98,0,0,0
762,343,1014,9,2024-09-15,2024-09-18,2024-09-18,2024-09-18,3,3.72,0.0,0.06,3.78,0.71,3.07,0,0,0
763,343,818,9,2024-09-21,2024-09-24,2024-09-24,2024-09-24,3,3.7,0.0,0.06,3.76,0.71,3.05,0,0,0
764,343,920,10,2024-09-27,2024-10-02,2024-10-02,2024-10-03,5,5.23,0.0,0.07,5.3,1.03,4.27,0,0,0
765,344,1651,9,2024-06-25,2024-06-27,2024-06-27,2024-06-27,2,2.18,0.0,0.03,2.21,0.43,1.78,0,0,0
766,344,634,10,2024-06-30,2024-07-04,2024-07-04,2024-07-04,4,3.66,0.0,0.05,3.71,0.66,3.05,0,0,0
767,344,1597,10,2024-07-07,2024-07-10,2024-07-10,2024-07-10,3,2.62,0.0,0.04,2.66,0.48,2.18,0,0,0
768,346,881,10,2024-10-31,2024-11-03,2024-11-03,2024-11-03,3,1.91,0.0,0.03,1.94,0.38,1.56,0,0,0
769,346,31,9,2024-11-06,2024-11-08,2024-11-08,2024-11-08,2,1.61,0.0,0.02,1.63,0.34,1.29,0,0,0
770,346,85,10,2024-11-11,2024-11-14,2024-11-14,2024-11-14,3,2.01,0.0,0.03,2.04,0.33,1.71,0,0,0
771,346,379,10,2024-11-17,2024-11-24,2024-11-24,2024-11-24,7,4.72,0.0,0.07,4.79,0.88,3.91,0,0,0
772,347,746,10,2024-05-03,2024-05-06,2024-05-06,2024-05-06,3,3.89,0.0,0.05,3.94,0.67,3.27,0,0,0
773,347,1689,9,2024-05-09,2024-05-13,2024-05-13,2024-05-13,4,5.7,0.0,0.09,5.79,1.04,4.75,0,0,0
774,347,413,9,2024-05-16,2024-05-19,2024-05-19,2024-05-19,3,4.55,0.0,0.07,4.62,0.86,3.76,0,0,0
775,347,1931,10,2024-05-22,2024-05-26,2024-05-26,2024-05-26,4,4.95,0.0,0.07,5.02,0.84,4.18,0,0,0
776,349,196,2,2023-01-18,2023-01-22,2023-01-22,2023-01-22,4,45.0,0.0,1.08,46.08,9.68,36.4,0,0,0
777,349,796,9,2023-01-25,2023-01-29,2023-01-29,2023-01-29,4,3.59,0.0,0.05,3.64,0.66,2.98,0,0,0
778,352,94,9,2021-02-03,2021-02-07,2021-02-07,2021-02-07,4,6.43,0.0,0.1,6.53,1.38,5.15,0,0,0
779,352,61,9,2021-02-10,2021-02-17,2021-02-17,2021-02-17,7,11.26,0.0,0.17,11.43,2.32,9.11,0,0,0
780,352,130,10,2021-02-20,2021-02-24,2021-02-24,2021-02-24,4,5.5,0.0,0.08,5.58,0.83,4.75,0,0,0
781,353,625,9,2023-07-11,2023-07-14,2023-07-14,2023-07-16,3,4.7,0.0,0.07,4.77,0.92,3.85,0,0,0
782,353,1713,2,2023-07-19,2023-07-23,2023-07-23,2023-07-24,4,45.0,0.0,1.08,46.08,8.37,37.71,0,0,0
783,353,1109,9,2023-07-27,2023-07-29,2023-08-02,2023-08-02,2,3.13,8.84,0.05,12.02,0.67,11.35,0,0,1
784,353,952,9,2023-08-05,2023-08-10,2023-08-10,2023-08-12,5,7.83,0.0,0.12,7.95,1.33,6.62,0,0,0
785,354,615,9,2024-12-09,2024-12-14,2024-12-14,2024-12-14,5,5.4,0.0,0.08,5.48,0.92,4.56,0,0,0
786,356,574,9,2024-01-25,2024-01-28,2024-01-28,2024-01-27,3,2.54,0.0,0.04,2.58,0.41,2.17,0,0,0
787,356,160,2,2024-02-20,2024-02-23,2024-02-23,2024-02-22,3,33.75,0.0,0.81,34.56,5.19,29.37,0,0,0
788,357,312,10,2024-03-20,2024-03-23,2024-03-23,2024-03-23,3,4.58,0.0,0.06,4.64,0.83,3.81,0,0,0
789,357,494,10,2024-03-26,2024-03-28,2024-03-28,2024-03-28,2,3.05,0.0,0.04,3.09,0.48,2.61,0,0,0
790,357,166,10,2024-03-31,2024-04-02,2024-04-02,2024-04-01,2,3.05,0.0,0.04,3.09,0.47,2.62,0,0,0
791,357,199,2,2024-04-04,2024-04-08,2024-04-08,2024-04-08,4,45.0,0.0,1.08,46.08,8.39,37.69,0,0,0
792,359,609,1,2024-02-14,2024-02-16,2024-02-16,2024-02-16,2,26.0,0.0,0.34,26.34,4.6,21.74,0,0,0
793,359,2000,1,2024-02-19,2024-02-23,2024-02-23,2024-02-22,4,52.0,0.0,0.68,52.68,10.92,41.76,0,0,0
794,359,1408,10,2024-02-25,2024-02-28,2024-02-28,2024-02-28,3,4.61,0.0,0.06,4.67,0.97,3.7,0,0,0
795,360,754,10,2023-09-15,2023-09-17,2023-09-17,2023-09-17,2,3.8,0.0,0.05,3.85,0.83,3.02,0,0,0
796,360,1035,1,2023-09-20,2023-09-22,2023-09-22,2023-09-21,2,28.47,0.0,0.37,28.84,4.53,24.31,0,0,0
797,360,1809,2,2023-09-24,2023-09-27,2023-09-27,2023-09-26,3,36.89,0.0,0.89,37.78,6.27,31.51,0,0,0
798,360,503,10,2023-09-29,2023-10-02,2023-10-03,2023-10-03,3,5.63,5.12,0.08,10.83,1.07,9.76,0,0,1
799,363,1465,9,2022-12-15,2022-12-20,2022-12-20,2022-12-20,5,5.97,0.0,0.09,6.06,1.0,5.06,0,0,0
800,363,1630,10,2023-01-09,2023-01-11,2023-01-13,2023-01-13,2,1.95,10.24,0.03,12.22,0.37,11.85,0,0,1
801,363,688,9,2023-01-16,2023-01-21,2023-01-21,2023-01-22,5,5.71,0.0,0.09,5.8,1.19,4.61,0,0,0
802,364,921,1,2024-04-24,2024-04-27,2024-04-27,2024-04-27,3,39.0,0.0,0.51,39.51,6.26,33.25,0,0,0
803,364,34,10,2024-04-30,2024-05-03,2024-05-03,2024-05-03,3,3.38,0.0,0.05,3.43,0.67,2.76,0,0,0
804,364,387,9,2024-05-06,2024-05-11,2024-05-13,2024-05-13,5,6.89,4.42,0.1,11.41,1.4,10.01,0,0,1
805,364,1622,9,2024-05-16,2024-05-21,2024-05-21,2024-05-21,5,7.07,0.0,0.11,7.18,1.36,5.82,0,0,0
806,365,801,1,2023-10-28,2023-11-01,2023-11-01,2023-11-01,4,52.0,0.0,0.68,52.68,9.0,43.68,0,0,0
