rental_id,product_id,customer_id,pricing_rule_id,rental_start_date,rental_end_date,expected_return_date,actual_return_date,rental_duration_days,base_rental_revenue,late_fee,insurance_fee,total_rental_revenue,operational_cost,net_rental_revenue,is_no_return,is_damaged_beyond_repair,is_late
608,285,842,7,2024-11-01,2024-11-08,2024-11-08,2024-11-08,7,27.12,0.0,1.33,28.45,5.18,23.27,0,0,0
609,285,1092,11,2024-11-22,2024-12-06,2024-12-06,2024-12-06,14,77.18,0.0,2.93,80.11,17.83,62.28,0,0,0
610,286,127,10,2024-11-08,2024-11-22,2024-11-22,2024-11-22,14,48.57,0.0,1.26,49.83,12.05,37.78,0,0,0
611,286,32,2,2024-12-05,2024-12-12,2024-12-12,2024-12-12,7,34.48,0.0,1.41,35.89,7.9,27.99,0,0,0
612,287,1246,9,2022-06-16,2022-06-23,2022-06-23,2022-06-23,7,18.4,0.0,0.52,18.92,3.48,15.44,0,0,0
613,287,1814,2,2022-09-14,2022-10-05,2022-10-05,2022-10-05,21,92.4,0.0,3.79,96.19,18.02,78.17,0,0,0
614,287,1187,3,2022-10-14,2022-10-21,2022-10-21,2022-10-21,7,22.33,0.0,0.56,22.89,3.44,19.45,0,0,0
615,287,46,2,2022-10-30,2022-11-06,2022-11-06,2022-11-06,7,30.8,0.0,1.26,32.06,7.39,24.67,0,0,0
616,288,501,9,2024-12-28,2025-01-11,2025-01-11,2025-01-11,14,88.98,0.0,2.49,91.47,19.13,72.34,0,0,0
617,289,633,1,2024-02-26,2024-03-04,2024-03-04,2024-03-04,7,44.59,0.0,1.11,45.7,8.16,37.54,0,0,0
618,289,1564,7,2024-05-05,2024-05-19,2024-05-19,2024-05-19,14,58.01,0.0,2.84,60.85,11.14,49.71,0,0,0
619,292,656,1,2023-10-25,2023-11-08,2023-11-08,2023-11-08,14,89.18,0.0,2.23,91.41,21.76,69.65,0,0,0
620,292,1058,10,2023-11-18,2023-12-02,2023-12-02,2023-12-02,14,76.0,0.0,1.98,77.98,14.52,63.46,0,0,0
621,292,1953,2,2023-12-12,2024-01-02,2024-01-02,,21,103.04,0.0,4.22,107.26,22.77,84.49,1,1,0
622,292,437,7,2024-02-04,2024-03-05,2024-03-05,2024-03-05,30,131.15,0.0,6.43,137.58,22.82,114.76,0,0,0
623,294,1754,5,2024-11-15,2024-11-22,2024-11-22,2024-11-22,7,67.19,0.0,2.28,69.47,15.32,54.15,0,0,0
624,295,755,10,2024-12-14,2024-12-21,2024-12-21,2024-12-21,7,43.75,0.0,1.14,44.89,8.36,36.53,0,0,0
625,296,255,7,2024-11-05,2024-11-12,2024-11-12,2024-11-12,7,18.69,0.0,0.92,19.61,3.33,16.28,0,0,0
626,297,279,6,2024-11-19,2024-11-26,2024-11-26,2024-11-26,7,75.15,0.0,1.58,76.73,15.33,61.4,0,0,0
627,297,1077,9,2024-12-02,2024-12-23,2024-12-23,2024-12-23,21,100.85,0.0,2.82,103.67,23.9,79.77,0,0,0
628,299,1407,9,2024-03-03,2024-03-10,2024-03-10,2024-03-10,7,21.68,0.0,0.61,22.29,5.27,17.02,0,0,0
629,299,765,6,2024-03-16,2024-03-30,2024-03-30,2024-03-30,14,140.98,0.0,2.96,143.94,22.56,121.38,0,0,0
630,299,1188,5,2024-04-05,2024-04-12,2024-04-12,2024-04-12,7,59.57,0.0,2.03,61.6,11.44,50.16,0,0,0
631,300,1699,7,2023-05-14,2023-06-13,2023-06-19,2023-06-19,30,259.55,14.34,12.72,286.61,64.89,221.72,0,0,1
632,301,501,1,2024-05-20,2024-05-27,2024-05-27,2024-05-27,7,44.59,0.0,1.11,45.7,6.73,38.97,0,0,0
633,301,1046,5,2024-07-23,2024-08-13,2024-08-13,2024-08-13,21,178.71,0.0,6.08,184.79,39.14,145.65,0,0,0
634,301,1172,2,2024-10-19,2024-11-09,2024-11-09,2024-11-09,21,92.4,0.0,3.79,96.19,20.51,75.68,0,0,0
635,302,1366,9,2024-04-12,2024-05-12,2024-05-12,2024-05-12,30,284.05,0.0,7.95,292.0,60.5,231.5,0,0,0
636,302,1996,9,2024-07-24,2024-08-07,2024-08-07,2024-08-07,14,132.56,0.0,3.71,136.27,24.13,112.14,0,0,0
637,302,1276,9,2024-08-18,2024-09-08,2024-09-08,2024-09-08,21,198.83,0.0,5.57,204.4,49.31,155.09,0,0,0
638,302,1916,2,2024-09-13,2024-09-20,2024-09-20,2024-09-20,7,30.8,0.0,1.26,32.06,5.88,26.18,0,0,0
639,303,903,9,2023-12-05,2023-12-19,2023-12-19,2023-12-19,14,103.62,0.0,2.9,106.52,15.54,90.98,0,0,0
640,303,1070,12,2023-12-29,2024-01-19,2024-01-22,2024-01-22,21,111.46,9.54,3.34,124.34,18.61,105.73,0,0,1
641,303,1673,10,2024-02-03,2024-02-24,2024-02-24,2024-02-24,21,123.57,0.0,3.21,126.78,21.87,104.91,0,0,0
642,303,1970,8,2024-03-01,2024-03-15,2024-03-15,2024-03-15,14,81.54,0.0,2.69,84.23,17.12,67.11,0,0,0
643,303,1679,12,2024-03-26,2024-04-25,2024-04-25,2024-04-25,30,151.56,0.0,4.55,156.11,26.98,129.13,0,0,0
644,303,1344,11,2024-05-03,2024-05-17,2024-05-17,2024-05-17,14,105.68,0.0,4.02,109.7,18.6,91.1,0,0,0
645,305,1766,1,2023-08-13,2023-09-12,2023-09-12,2023-09-12,30,191.1,0.0,4.78,195.88,30.38,165.5,0,0,0
646,305,1139,10,2023-09-25,2023-10-25,2023-10-25,2023-10-25,30,105.46,0.0,2.74,108.2,25.84,82.36,0,0,0
647,305,400,9,2023-11-02,2023-11-09,2023-11-14,2023-11-14,7,28.84,11.05,0.81,40.7,4.38,36.32,0,0,1
648,306,1615,1,2024-04-21,2024-05-12,2024-05-12,2024-05-12,21,133.77,0.0,3.34,137.11,24.08,113.03,0,0,0
649,306,1939,5,2024-05-23,2024-06-22,2024-06-22,2024-06-22,30,255.3,0.0,8.68,263.98,39.06,224.92,0,0,0
650,307,1309,11,2023-10-03,2023-10-17,2023-10-17,2023-10-17,14,124.8,0.0,4.74,129.54,18.84,110.7,0,0,0
651,307,688,10,2023-10-30,2023-11-13,2023-11-13,2023-11-13,14,97.28,0.0,2.53,99.81,18.0,81.81,0,0,0
652,307,196,12,2023-11-27,2023-12-11,2023-12-11,2023-12-11,14,92.53,0.0,2.78,95.31,14.25,81.06,0,0,0
653,307,1723,1,2023-12-19,2024-01-02,2024-01-02,2024-01-02,14,97.97,0.0,2.45,100.42,22.73,77.69,0,0,0
654,307,1613,10,2024-01-15,2024-01-22,2024-01-22,2024-01-22,7,48.64,0.0,1.26,49.9,7.83,42.07,0,0,0
655,309,642,2,2024-07-05,2024-07-12,2024-07-12,2024-07-12,7,30.8,0.0,1.26,32.06,4.71,27.35,0,0,0
656,309,1326,8,2024-08-08,2024-08-15,2024-08-15,2024-08-15,7,23.15,0.0,0.76,23.91,3.61,20.3,0,0,0
657,309,1433,7,2024-09-14,2024-10-05,2024-10-05,2024-10-05,21,63.77,0.0,3.12,66.89,12.5,54.39,0,0,0
658,311,1331,3,2022-06-07,2022-06-21,2022-06-21,2022-06-21,14,44.66,0.0,1.12,45.78,7.59,38.19,0,0,0
659,311,863,7,2022-07-03,2022-07-17,2022-07-17,,14,74.75,0.0,3.66,78.41,16.44,61.97,1,1,0
660,311,1600,2,2022-07-27,2022-08-03,2022-08-03,2022-08-03,7,30.8,0.0,1.26,32.06,7.61,24.45,0,0,0
661,311,1676,11,2022-08-12,2022-08-26,2022-08-26,2022-08-26,14,105.48,0.0,4.01,109.49,23.52,85.97,0,0,0
662,311,272,1,2022-09-06,2022-09-27,2022-09-27,2022-09-27,21,133.77,0.0,3.34,137.11,22.34,114.77,0,0,0
663,311,156,8,2022-10-07,2022-11-06,2022-11-06,2022-11-06,30,174.41,0.0,5.76,180.17,32.44,147.73,0,0,0
664,312,362,11,2022-10-08,2022-10-22,2022-10-22,2022-10-22,14,90.85,0.0,3.45,94.3,21.8,72.5,0,0,0
665,312,1572,8,2022-11-02,2022-11-09,2022-11-09,2022-11-09,7,38.32,0.0,1.26,39.58,8.12,31.46,0,0,0
666,312,690,9,2022-11-16,2022-11-23,2022-11-23,2022-11-23,7,42.21,0.0,1.18,43.39,6.5,36.89,0,0,0
667,312,1415,7,2022-11-29,2022-12-06,2022-12-12,2022-12-12,7,35.34,14.34,1.73,51.41,6.47,44.94,0,0,1
668,312,1481,1,2022-12-24,2023-01-14,2023-01-14,2023-01-14,21,149.09,0.0,3.73,152.82,32.05,120.77,0,0,0
669,313,808,12,2024-11-30,2024-12-21,2024-12-21,2024-12-21,21,66.16,0.0,1.98,68.14,14.75,53.39,0,0,0
670,314,584,10,2023-09-21,2023-10-05,2023-10-05,2023-10-05,14,86.15,0.0,2.24,88.39,15.77,72.62,0,0,0
671,314,177,11,2023-10-19,2023-11-02,2023-11-02,2023-11-02,14,110.52,0.0,4.2,114.72,27.52,87.2,0,0,0
672,314,1552,7,2023-11-13,2023-11-20,2023-11-20,2023-11-20,7,44.85,0.0,2.2,47.05,6.91,40.14,0,0,0
673,314,182,9,2023-11-28,2023-12-19,2023-12-19,2023-12-19,21,161.97,0.0,4.54,166.51,25.43,141.08,0,0,0
674,314,1,7,2023-12-28,2024-01-04,2024-01-11,2024-01-11,7,41.58,16.73,2.04,60.35,7.65,52.7,0,0,1
675,314,1613,8,2024-01-17,2024-02-16,2024-02-16,2024-02-16,30,182.74,0.0,6.03,188.77,33.08,155.69,0,0,0
676,314,114,7,2024-02-29,2024-03-21,2024-03-21,2024-03-21,21,117.48,0.0,5.76,123.24,18.8,104.44,0,0,0
677,315,1358,11,2024-01-26,2024-02-09,2024-02-09,2024-02-09,14,150.01,0.0,5.7,155.71,24.3,131.41,0,0,0
678,315,557,8,2024-02-18,2024-03-03,2024-03-03,,14,115.76,0.0,3.82,119.58,23.5,96.08,1,0,0
679,315,335,10,2024-03-08,2024-03-15,2024-03-15,2024-03-15,7,58.47,0.0,1.52,59.99,13.57,46.42,0,0,0
680,315,1619,2,2024-03-26,2024-04-02,2024-04-02,2024-04-02,7,30.8,0.0,1.26,32.06,6.84,25.22,0,0,0
681,315,426,9,2024-04-09,2024-04-23,2024-04-23,2024-04-23,14,129.93,0.0,3.64,133.57,24.43,109.14,0,0,0
682,315,1652,3,2024-05-23,2024-05-30,2024-05-30,2024-05-30,7,22.33,0.0,0.56,22.89,4.44,18.45,0,0,0
683,316,1040,6,2021-03-17,2021-03-31,2021-03-31,2021-03-31,14,140.98,0.0,2.96,143.94,33.98,109.96,0,0,0
684,316,562,11,2021-04-21,2021-05-05,2021-05-05,2021-05-05,14,142.67,0.0,5.42,148.09,30.25,117.84,0,0,0
685,316,704,12,2021-05-16,2021-05-23,2021-05-23,2021-05-23,7,47.74,0.0,1.43,49.17,9.02,40.15,0,0,0
686,316,1131,8,2021-05-28,2021-06-11,2021-06-11,2021-06-11,14,110.09,0.0,3.63,113.72,20.7,93.02,0,0,0
687,316,21,7,2021-06-25,2021-07-02,2021-07-02,2021-07-02,7,50.55,0.0,2.48,53.03,10.41,42.62,0,0,0
688,317,1272,12,2021-07-31,2021-08-07,2021-08-07,2021-08-07,7,56.95,0.0,1.71,58.66,10.93,47.73,0,0,0
689,317,164,10,2021-09-12,2021-09-26,2021-09-26,2021-09-26,14,132.65,0.0,3.45,136.1,20.96,115.14,0,0,0
690,317,1466,12,2021-10-05,2021-10-26,2021-10-26,2021-10-26,21,170.84,0.0,5.13,175.97,29.56,146.41,0,0,0
691,317,1902,8,2021-10-31,2021-11-14,2021-11-14,2021-11-14,14,131.31,0.0,4.33,135.64,24.29,111.35,0,0,0
692,317,1636,8,2021-11-27,2021-12-11,2021-12-11,2021-12-11,14,149.71,0.0,4.94,154.65,32.79,121.86,0,0,0
693,319,975,2,2021-05-11,2021-06-10,2021-06-10,2021-06-10,30,132.0,0.0,5.41,137.41,26.53,110.88,0,0,0
694,319,1525,3,2021-07-14,2021-08-04,2021-08-04,2021-08-04,21,66.99,0.0,1.67,68.66,11.39,57.27,0,0,0
695,319,1667,5,2021-09-11,2021-09-18,2021-09-18,,7,59.57,0.0,2.03,61.6,14.48,47.12,1,1,0
696,319,576,10,2021-10-25,2021-11-01,2021-11-01,2021-11-01,7,26.31,0.0,0.68,26.99,6.52,20.47,0,0,0
697,319,471,11,2021-11-11,2021-12-02,2021-12-02,2021-12-02,21,115.88,0.0,4.4,120.28,28.97,91.31,0,0,0
698,321,584,10,2024-04-26,2024-05-10,2024-05-10,2024-05-10,14,229.8,0.0,5.97,235.77,38.15,197.62,0,0,0
699,321,1865,12,2024-05-17,2024-06-07,2024-06-07,2024-06-07,21,295.95,0.0,8.88,304.83,71.62,233.21,0,0,0
700,321,113,8,2024-06-16,2024-06-23,2024-06-30,2024-06-30,7,113.74,18.13,3.75,135.62,23.89,111.73,0,0,1
701,321,1744,4,2024-07-05,2024-07-26,2024-07-26,2024-07-26,21,97.65,0.0,2.83,100.48,14.84,85.64,0,0,0
702,321,1708,7,2024-08-03,2024-08-24,2024-08-24,2024-08-24,21,313.36,0.0,15.35,328.71,60.17,268.54,0,0,0
703,323,1859,12,2023-03-15,2023-04-14,2023-04-14,2023-04-14,30,187.48,0.0,5.62,193.1,43.12,149.98,0,0,0
704,323,1475,1,2023-05-22,2023-06-21,2023-06-21,2023-06-21,30,191.1,0.0,4.78,195.88,32.87,163.01,0,0,0
705,323,1396,12,2023-07-21,2023-08-11,2023-08-11,2023-08-11,21,131.24,0.0,3.94,135.18,24.15,111.03,0,0,0
706,323,1521,9,2023-09-14,2023-09-21,2023-09-21,2023-09-21,7,56.61,0.0,1.59,58.2,9.79,48.41,0,0,0
707,323,624,7,2023-09-27,2023-10-27,2023-10-27,2023-10-27,30,198.51,0.0,9.73,208.24,37.32,170.92,0,0,0
708,324,1478,10,2024-05-24,2024-06-23,2024-06-23,2024-06-23,30,247.37,0.0,6.43,253.8,44.53,209.27,0,0,0
709,326,1534,7,2024-02-28,2024-03-13,2024-03-13,2024-03-13,14,56.72,0.0,2.78,59.5,11.57,47.93,0,0,0
710,326,955,2,2024-03-24,2024-04-07,2024-04-07,2024-04-07,14,61.6,0.0,2.53,64.13,11.83,52.3,0,0,0
711,326,1014,3,2024-04-21,2024-04-28,2024-04-28,2024-04-28,7,22.33,0.0,0.56,22.89,4.4,18.49,0,0,0
712,327,1209,9,2022-04-01,2022-04-08,2022-04-08,2022-04-08,7,66.2,0.0,1.85,68.05,12.51,55.54,0,0,0
713,327,318,8,2022-04-19,2022-05-03,2022-05-03,2022-05-03,14,117.95,0.0,3.89,121.84,27.13,94.71,0,0,0
714,327,997,11,2022-05-17,2022-06-07,2022-06-07,2022-06-07,21,229.28,0.0,8.71,237.99,34.39,203.6,0,0,0
715,327,1487,3,2022-06-13,2022-06-27,2022-07-03,2022-07-03,14,44.66,41.94,1.12,87.72,10.5,77.22,0,0,1
716,327,844,7,2022-07-09,2022-08-08,2022-08-08,2022-08-08,30,232.12,0.0,11.37,243.49,39.69,203.8,0,0,0
717,327,1397,7,2022-08-14,2022-08-21,2022-08-21,2022-08-21,7,54.16,0.0,2.65,56.81,12.24,44.57,0,0,0
718,327,1614,10,2022-08-26,2022-09-25,2022-09-25,2022-09-25,30,255.33,0.0,6.64,261.97,63.32,198.65,0,0,0
719,328,290,10,2023-12-29,2024-01-19,2024-01-19,2024-01-19,21,448.76,0.0,11.67,460.43,83.02,377.41,0,0,0
720,328,943,11,2024-02-18,2024-03-03,2024-03-03,2024-03-03,14,365.16,0.0,13.88,379.04,58.43,320.61,0,0,0
721,328,1769,7,2024-03-15,2024-03-22,2024-03-22,2024-03-22,7,129.39,0.0,6.34,135.73,24.58,111.15,0,0,0
722,328,838,11,2024-05-01,2024-05-31,2024-05-31,2024-05-31,30,782.49,0.0,29.73,812.22,171.37,640.85,0,0,0
723,329,1017,7,2024-04-05,2024-05-05,2024-05-05,2024-05-05,30,320.95,0.0,15.73,336.68,73.82,262.86,0,0,0
724,329,1584,8,2024-06-11,2024-07-02,2024-07-02,2024-07-02,21,244.63,0.0,8.07,252.7,41.34,211.36,0,0,0
725,329,1382,10,2024-07-16,2024-07-30,2024-07-30,2024-07-30,14,164.75,0.0,4.28,169.03,29.65,139.38,0,0,0
726,329,161,11,2024-08-06,2024-08-27,2024-08-27,2024-08-27,21,317.02,0.0,12.05,329.07,63.09,265.98,0,0,0
727,331,949,6,2024-10-03,2024-10-10,2024-10-17,2024-10-17,7,70.49,35.63,1.48,107.6,14.52,93.08,0,0,1
728,331,75,10,2024-10-27,2024-11-17,2024-11-17,2024-11-17,21,283.09,0.0,7.36,290.45,65.68,224.77,0,0,0
729,331,1408,10,2024-11-27,2024-12-18,2024-12-18,2024-12-18,21,302.04,0.0,7.85,309.89,72.49,237.4,0,0,0
730,332,1352,9,2021-01-21,2021-02-04,2021-02-06,2021-02-06,14,261.63,4.42,7.33,273.38,56.51,216.87,0,0,1
731,332,38,3,2021-03-26,2021-04-25,2021-04-25,2021-04-25,30,95.7,0.0,2.39,98.09,22.59,75.5,0,0,0
732,333,1154,11,2024-11-09,2024-11-30,2024-12-01,2024-12-01,21,209.21,7.64,7.95,224.8,34.31,190.49,0,0,1
733,334,546,11,2023-06-06,2023-06-20,2023-06-20,2023-06-20,14,119.32,0.0,4.53,123.85,19.57,104.28,0,0,0
734,334,1955,11,2023-06-29,2023-07-29,2023-07-29,,30,255.69,0.0,9.72,265.41,46.79,218.62,1,0,0
735,334,204,6,2023-08-05,2023-08-19,2023-08-19,2023-08-19,14,140.98,0.0,2.96,143.94,27.77,116.17,0,0,0
736,334,966,9,2023-08-29,2023-09-12,2023-09-12,2023-09-12,14,103.35,0.0,2.89,106.24,16.85,89.39,0,0,0
737,334,468,12,2023-09-22,2023-09-29,2023-10-03,2023-10-03,7,39.93,12.72,1.2,53.85,8.58,45.27,0,0,1
738,335,508,10,2024-11-09,2024-11-23,2024-11-23,2024-11-23,14,232.99,0.0,6.06,239.05,36.11,202.94,0,0,0
739,335,595,10,2024-12-01,2024-12-22,2024-12-22,2024-12-22,21,347.28,0.0,9.03,356.31,60.08,296.23,0,0,0
740,336,424,8,2023-03-30,2023-04-13,2023-04-13,2023-04-13,14,136.37,0.0,4.5,140.87,23.73,117.14,0,0,0
741,336,1739,10,2023-04-27,2023-05-11,2023-05-11,2023-05-11,14,137.77,0.0,3.58,141.35,23.56,117.79,0,0,0
742,336,413,7,2023-05-18,2023-06-08,2023-06-08,2023-06-08,21,187.86,0.0,9.21,197.07,37.95,159.12,0,0,0
743,337,1727,11,2022-03-20,2022-03-27,2022-03-27,2022-03-27,7,27.71,0.0,1.05,28.76,5.1,23.66,0,0,0
744,337,1321,10,2022-04-02,2022-04-09,2022-04-09,2022-04-09,7,21.6,0.0,0.56,22.16,4.97,17.19,0,0,0
745,337,1714,2,2022-04-21,2022-04-28,2022-04-28,2022-04-28,7,30.8,0.0,1.26,32.06,5.17,26.89,0,0,0
746,337,161,5,2022-05-26,2022-06-02,2022-06-02,2022-06-02,7,59.57,0.0,2.03,61.6,12.09,49.51,0,0,0
747,337,882,4,2022-06-08,2022-06-29,2022-06-30,2022-06-30,21,97.65,5.15,2.83,105.63,19.53,86.1,0,0,1
748,340,1517,1,2022-02-08,2022-02-22,2022-02-22,2022-02-22,14,89.18,0.0,2.23,91.41,19.8,71.61,0,0,0
749,340,890,8,2022-03-04,2022-03-18,2022-03-18,2022-03-18,14,193.05,0.0,6.37,199.42,37.84,161.58,0,0,0
750,340,1093,11,2022-05-12,2022-06-11,2022-06-11,2022-06-11,30,536.1,0.0,20.37,556.47,100.25,456.22,0,0,0
751,341,357,3,2024-09-26,2024-10-03,2024-10-03,2024-10-03,7,22.33,0.0,0.56,22.89,4.6,18.29,0,0,0
752,341,142,10,2024-10-29,2024-11-28,2024-11-28,2024-11-28,30,604.64,0.0,15.72,620.36,134.83,485.53,0,0,0
753,342,1009,4,2022-03-14,2022-03-28,2022-03-28,2022-03-28,14,65.1,0.0,1.89,66.99,10.61,56.38,0,0,0
754,342,655,5,2022-04-11,2022-04-18,2022-04-18,2022-04-18,7,59.57,0.0,2.03,61.6,12.81,48.79,0,0,0
755,342,1193,10,2022-05-17,2022-06-07,2022-06-07,2022-06-07,21,88.89,0.0,2.31,91.2,14.76,76.44,0,0,0
756,342,1294,2,2022-06-17,2022-07-01,2022-07-01,2022-07-01,14,61.6,0.0,2.53,64.13,11.21,52.92,0,0,0
757,342,1612,3,2022-07-13,2022-07-27,2022-07-27,2022-07-27,14,44.66,0.0,1.12,45.78,7.32,38.46,0,0,0
758,344,1894,12,2024-11-04,2024-11-25,2024-11-25,2024-11-25,21,503.49,0.0,15.1,518.59,85.09,433.5,0,0,0
759,344,136,7,2024-12-07,2024-12-21,2024-12-21,2024-12-21,14,352.34,0.0,17.26,369.6,72.23,297.37,0,0,0
760,346,1354,12,2024-02-10,2024-02-24,2024-02-24,2024-02-24,14,113.57,0.0,3.41,116.98,27.82,89.16,0,0,0
761,346,1349,10,2024-03-16,2024-04-15,2024-04-15,2024-04-15,30,283.45,0.0,7.37,290.82,49.89,240.93,0,0,0
762,346,1534,9,2024-04-23,2024-05-23,2024-05-23,2024-05-23,30,314.95,0.0,8.82,323.77,52.91,270.86,0,0,0
763,346,589,9,2024-05-29,2024-06-12,2024-06-19,2024-06-19,14,146.97,15.47,4.12,166.56,23.81,142.75,0,0,1
764,346,1843,8,2024-06-26,2024-07-10,2024-07-13,2024-07-13,14,130.94,7.77,4.32,143.03,24.62,118.41,0,0,1
765,346,548,4,2024-07-23,2024-08-13,2024-08-13,2024-08-13,21,97.65,0.0,2.83,100.48,19.92,80.56,0,0,0
766,348,1778,11,2024-06-07,2024-06-21,2024-06-21,2024-06-21,14,80.75,0.0,3.07,83.82,15.34,68.48,0,0,0
767,348,676,3,2024-06-26,2024-07-10,2024-07-10,2024-07-10,14,44.66,0.0,1.12,45.78,11.12,34.66,0,0,0
768,348,1899,1,2024-07-24,2024-08-14,2024-08-14,2024-08-14,21,133.77,0.0,3.34,137.11,30.63,106.48,0,0,0
769,348,919,2,2024-08-28,2024-09-18,2024-09-18,2024-09-18,21,92.4,0.0,3.79,96.19,19.22,76.97,0,0,0
770,348,651,6,2024-10-02,2024-10-16,2024-10-16,2024-10-16,14,140.98,0.0,2.96,143.94,24.95,118.99,0,0,0
771,351,1294,7,2024-04-05,2024-05-05,2024-05-10,,30,619.59,11.95,30.36,661.9,115.86,546.04,1,1,1
772,351,182,5,2024-05-18,2024-07-02,2024-07-02,2024-07-02,45,382.95,0.0,13.02,395.97,94.97,301.0,0,0,0
773,351,832,9,2024-07-12,2024-08-11,2024-08-11,2024-08-11,30,757.27,0.0,21.2,778.47,147.67,630.8,0,0,0
774,351,134,9,2024-08-17,2024-10-01,2024-10-01,2024-10-01,45,1135.91,0.0,31.81,1167.72,226.05,941.67,0,0,0
775,351,93,11,2024-10-14,2024-11-28,2024-11-28,2024-11-28,45,1311.46,0.0,49.84,1361.3,222.95,1138.35,0,0,0
776,351,1677,2,2024-12-04,2024-12-18,2024-12-18,2024-12-18,14,68.85,0.0,2.82,71.67,12.74,58.93,0,0,0
777,353,1607,8,2022-07-26,2022-09-24,2022-09-28,2022-09-28,60,521.44,10.36,17.21,549.01,80.82,468.19,0,0,1
778,353,1801,9,2022-10-04,2022-11-03,2022-11-03,,30,292.65,0.0,8.19,300.84,59.7,241.14,1,0,0
779,353,1076,12,2022-11-13,2022-12-13,2022-12-13,2022-12-13,30,242.35,0.0,7.27,249.62,50.17,199.45,0,0,0
780,353,200,9,2022-12-21,2023-01-20,2023-01-20,2023-01-20,30,315.65,0.0,8.84,324.49,67.55,256.94,0,0,0
781,353,1020,8,2023-01-26,2023-02-25,2023-02-25,2023-02-25,30,260.72,0.0,8.6,269.32,40.41,228.91,0,0,0
782,353,1107,2,2023-03-08,2023-04-22,2023-04-22,2023-04-22,45,198.0,0.0,8.12,206.12,42.57,163.55,0,0,0
783,355,788,7,2023-08-28,2023-09-11,2023-09-11,2023-09-11,14,183.67,0.0,9.0,192.67,34.16,158.51,0,0,0
784,355,410,7,2023-09-21,2023-10-05,2023-10-05,2023-10-05,14,183.67,0.0,9.0,192.67,29.02,163.65,0,0,0
785,355,511,11,2023-10-16,2023-10-30,2023-10-30,2023-10-30,14,259.18,0.0,9.85,269.03,57.02,212.01,0,0,0
786,355,1035,6,2023-11-06,2023-12-21,2023-12-21,2023-12-21,45,494.69,0.0,10.39,505.08,82.61,422.47,0,0,0
787,355,474,12,2023-12-31,2024-02-14,2024-02-14,2024-02-14,45,611.06,0.0,18.33,629.39,127.71,501.68,0,0,0
788,355,417,9,2024-03-16,2024-04-15,2024-04-17,2024-04-17,30,481.03,4.42,13.47,498.92,91.88,407.04,0,0,1
789,356,430,2,2023-07-01,2023-07-31,2023-07-31,2023-07-31,30,132.0,0.0,5.41,137.41,29.3,108.11,0,0,0
790,356,70,5,2023-08-05,2023-09-04,2023-09-04,2023-09-04,30,255.3,0.0,8.68,263.98,60.0,203.98,0,0,0
791,356,1871,7,2023-09-14,2023-10-14,2023-10-14,2023-10-14,30,104.55,0.0,5.12,109.67,22.48,87.19,0,0,0
792,356,941,3,2023-10-20,2023-11-03,2023-11-03,2023-11-03,14,44.66,0.0,1.12,45.78,9.33,36.45,0,0,0
793,356,455,2,2023-11-16,2023-12-31,2024-01-07,2024-01-07,45,222.61,50.4,9.13,282.14,37.18,244.96,0,0,1
794,357,274,7,2022-12-04,2023-02-02,2023-02-02,2023-02-02,60,690.26,0.0,33.82,724.08,118.72,605.36,0,0,0
795,357,1772,8,2023-02-10,2023-02-24,2023-02-24,2023-02-24,14,162.33,0.0,5.36,167.69,34.41,133.28,0,0,0
796,357,286,9,2023-03-06,2023-04-05,2023-04-05,2023-04-05,30,390.45,0.0,10.93,401.38,67.16,334.22,0,0,0
797,357,308,8,2023-04-15,2023-05-30,2023-05-30,2023-05-30,45,521.78,0.0,17.22,539.0,96.53,442.47,0,0,0
798,357,1477,9,2023-06-05,2023-07-05,2023-07-05,2023-07-05,30,390.45,0.0,10.93,401.38,73.4,327.98,0,0,0
799,357,1176,7,2023-07-18,2023-09-16,2023-09-16,2023-09-16,60,638.91,0.0,31.31,670.22,96.48,573.74,0,0,0
800,358,1232,10,2024-09-10,2024-10-10,2024-10-10,,30,260.7,0.0,6.78,267.48,62.83,204.65,1,0,0
801,358,484,11,2024-10-20,2024-11-19,2024-11-19,2024-11-19,30,334.43,0.0,12.71,347.14,62.54,284.6,0,0,0
802,358,1290,9,2024-11-30,2024-12-30,2024-12-30,2024-12-30,30,322.31,0.0,9.02,331.33,78.0,253.33,0,0,0
803,359,1016,10,2023-05-08,2023-06-07,2023-06-07,2023-06-07,30,288.38,0.0,7.5,295.88,63.73,232.15,0,0,0
804,359,773,7,2023-06-17,2023-07-01,2023-07-01,2023-07-01,14,122.34,0.0,5.99,128.33,21.53,106.8,0,0,0
805,359,487,4,2023-07-14,2023-08-28,2023-08-28,2023-08-28,45,209.25,0.0,6.07,215.32,37.04,178.28,0,0,0
806,359,385,6,2023-10-08,2023-10-22,2023-10-22,2023-10-22,14,140.98,0.0,2.96,143.94,30.59,113.35,0,0,0
807,359,1303,4,2023-11-04,2023-12-19,2023-12-19,2023-12-19,45,235.97,0.0,6.84,242.81,45.31,197.5,0,0,0
808,359,1059,9,2023-12-30,2024-02-28,2024-02-28,2024-02-28,60,673.31,0.0,18.85,692.16,156.88,535.28,0,0,0
809,360,1734,9,2024-10-29,2024-11-28,2024-11-28,2024-11-28,30,580.34,0.0,16.25,596.59,92.27,504.32,0,0,0
810,360,345,7,2024-12-06,2024-12-20,2024-12-20,2024-12-20,14,245.33,0.0,12.02,257.35,39.99,217.36,0,0,0
